#{"t_start": 1782232599.0823615, "env_id": "BipedalWalker-v3"}
r,l,t
-110.277014,46,282.673796
-110.147621,41,282.749164
-109.792296,42,282.82542
-59.11552,1600,285.508103
-23.852081,1600,288.155079
-78.6374,1030,289.859091
-57.333214,1600,292.984585
-2.499502,1600,295.632684
-108.01745,58,295.73594
-106.0966,35,295.80472
13.587295,1600,298.461563
-103.491705,40,298.537403
-108.192743,57,298.639207
-100.260928,55,298.739115
-39.006942,1600,301.407593
-59.585443,1600,304.10098
-34.616,1600,306.807594
-65.167064,1600,319.203843
-72.081664,1600,321.881159
-107.297135,41,321.955081
-27.051689,1600,324.625451
-25.949643,1600,327.299467
-46.185935,1600,329.98245
15.528311,1600,332.627954
41.320487,1600,344.838309
20.662505,1600,347.506026
27.939385,1600,350.170182
-44.393496,1600,352.825746
-117.19354,643,353.887505
-108.758302,222,354.254514
-119.410594,67,354.375285
-95.31355,162,354.648652
-118.419531,66,354.764781
-104.317448,120,354.968033
-118.762043,84,355.11509
-122.380595,117,355.317376
-119.148027,60,355.422745
-119.538217,64,355.533314
-107.052432,38,355.607911
-101.891515,84,355.753709
-112.919,146,355.998982
-108.745593,60,356.108021
-112.369073,70,356.236773
-115.442095,81,356.377889
-91.903128,111,356.567103
-109.798901,55,356.6648
-100.479032,93,356.827772
-96.868667,271,357.280084
-97.685687,170,357.565298
-93.1383,142,357.804847
-92.530229,103,357.982834
-99.143555,99,358.153756
-116.955031,82,358.295599
-100.459481,86,358.445716
-101.694821,76,358.577016
-91.25303,115,358.778867
-111.278127,223,359.146315
-101.997311,96,359.315263
-95.708861,86,359.463803
-101.907498,84,359.615634
-97.191823,113,359.806337
-101.317546,115,360.002593
-98.021355,117,360.202748
-94.73337,110,360.389453
-97.406983,87,360.546536
-96.048023,81,360.686703
-102.333055,112,360.878408
-113.992871,104,361.049709
-93.28857,130,361.934155
-97.553146,129,362.156877
-118.058655,104,362.336954
-94.290645,125,362.551416
-92.098984,118,362.757444
-100.940838,52,362.856229
-100.480303,60,362.963578
-95.329391,118,363.174256
-92.315748,222,363.545369
-98.372143,155,363.813898
-105.285404,492,364.629635
-95.123079,110,364.818967
-100.201294,190,365.134088
-105.116193,507,365.977835
-98.371889,273,366.433049
-112.082642,80,366.574476
-98.678902,137,366.80365
-99.05494,207,367.092584
-110.96287,115,367.290656
-118.321662,591,368.2697
-101.559074,325,368.812474
-57.479365,1600,371.449926
-106.111904,207,371.797531
-113.910289,541,372.688311
-118.118697,214,373.049593
-127.256073,828,374.423049
-107.889952,179,374.727228
-78.343317,1600,377.380551
-101.823003,141,377.619548
-78.325914,1600,380.758278
-126.115244,1136,382.637839
-118.645495,673,383.74654
-98.331305,160,384.015079
-104.336363,255,384.442978
-97.906261,201,384.775694
-106.826699,52,384.87782
-107.795708,47,384.962722
-117.332948,111,385.149018
-119.601819,87,385.300467
-99.652577,72,385.422789
-105.26189,127,385.640947
-106.897117,50,385.730026
-100.054365,88,385.885271
-102.32432,79,386.02666
-110.253078,50,386.113976
-95.441085,100,386.287314
-100.15133,92,386.443434
-116.180606,88,386.598083
-92.269099,156,386.865365
-101.475823,89,387.022609
-117.020747,52,387.112662
-94.793719,108,387.300261
-96.072554,127,387.52
-96.064904,122,387.730896
-101.11006,193,388.052587
-97.034043,172,388.349373
-97.493101,111,388.537402
-98.32237,106,388.718103
-105.248385,80,388.856845
-178.037491,1597,391.513551
-104.100635,260,391.951612
-114.002213,221,392.319717
-100.764577,93,392.477494
-108.654712,50,392.573545
-117.265267,76,392.708661
-104.872216,221,393.075446
-69.068773,1600,395.701056
-108.327813,186,398.29907
-123.0015,585,399.26936
-105.846292,66,399.383587
-115.136558,51,399.478345
-105.424494,104,399.657983
-105.92445,58,399.764074
-120.646927,631,400.815983
-104.081173,138,401.051845
-113.420976,51,401.143687
-100.176826,121,401.347871
-102.155267,130,401.57373
-99.122377,101,401.747817
-102.272179,83,401.893111
-100.015203,124,402.103622
-100.014995,124,402.311454
-122.382061,77,402.451611
-97.398578,144,402.699991
-96.307643,104,402.876353
-105.071629,55,402.973627
-103.506825,63,403.088932
-97.309474,97,403.262952
-106.339957,64,403.377152
-101.169994,102,403.554878
-103.115141,65,403.669241
-102.267469,69,403.788086
-95.551769,101,403.964393
-104.500235,84,404.112036
-107.166529,44,404.195416
-94.009417,90,404.350346
-121.445276,70,404.47469
-108.50296,46,404.558724
-128.573662,152,404.817639
-94.243234,120,405.027434
-100.514636,84,405.181623
-97.083919,76,405.315957
-92.322145,114,405.512744
-96.690322,107,405.69565
-94.298116,98,405.871171
-117.09793,52,405.966117
-97.435288,110,406.155288
-105.318156,86,406.303794
-111.253939,43,406.386167
-107.12466,49,406.474876
-108.462895,44,406.554337
-110.041453,142,406.800276
-109.30197,52,406.892359
-102.150449,66,407.010055
-105.139041,68,407.130822
-103.298752,74,407.260931
-106.904847,45,407.345158
-106.809278,46,407.429411
-106.459673,49,407.520263
-120.144517,119,407.73072
-101.08946,79,407.865826
-109.246623,46,407.95329
-106.940827,39,408.022887
-101.723236,127,408.242702
-103.181928,357,408.837429
-101.15781,179,409.138355
-104.055945,76,409.270801
-96.40978,112,409.471093
-96.546034,133,409.692623
-106.433638,417,410.395663
-101.144379,202,410.733992
-103.388191,258,411.17014
-119.139928,59,411.270445
-99.278702,133,411.4999
-96.615112,186,411.810148
-74.671491,1600,414.448334
-108.739691,100,414.61896
-115.176738,43,414.700348
-115.417083,40,414.775804
-121.232409,216,415.131047
-115.104163,44,415.212131
-114.086544,39,416.048428
-115.882533,44,416.126178
-108.715837,56,416.232323
-114.753978,67,416.348568
-90.9306,1600,418.984796
-91.764019,1600,421.659902
-165.167504,702,422.816227
-106.288211,148,423.064979
-66.818183,1600,425.677117
-118.040484,203,426.022188
-72.606597,1600,428.658689
-118.85597,144,428.898337
-196.086974,1273,431.005214
-137.094578,204,431.345161
-140.890621,260,431.783636
-151.86629,410,432.46612
-140.128459,219,433.749153
-141.900281,231,434.13553
-121.426679,48,434.22123
-177.85567,721,435.539501
-119.455302,178,435.895427
-166.957466,551,436.79535
-192.467594,814,438.138983
-126.667663,49,438.229691
-144.339659,253,438.656337
-124.343208,52,438.748034
-123.911931,51,438.837731
-150.26359,320,439.366108
-143.303721,236,439.76334
-135.656515,1600,442.417495
-131.916796,1600,445.080944
-126.103432,52,445.176272
-148.315932,269,445.627644
-113.142436,58,445.726378
-130.051939,1600,448.398496
-138.549339,561,449.32742
-98.807411,80,449.469269
-99.624654,102,449.651973
-100.364668,236,450.044981
-98.698043,360,451.794352
-95.231132,119,451.99785
-100.115419,108,452.181545
-107.08671,81,452.326444
-108.043295,45,452.414884
-98.778996,106,452.598245
-107.39077,47,452.684308
-99.73465,84,452.831768
-99.215768,95,452.996555
-105.082172,124,453.207811
-99.937824,95,453.376512
-107.861974,44,453.459599
-101.13134,74,453.587682
-107.250766,42,453.668435
-99.045111,82,453.811065
-107.985336,45,453.894081
-108.350798,44,453.97722
-98.536854,131,454.203345
-98.153935,131,454.425355
-94.014638,183,454.736259
-98.829495,118,454.939136
-92.848144,1600,457.591281
-92.347645,1600,460.218832
-88.494015,1600,462.861989
-150.975666,1128,464.725041
-112.924345,184,465.038569
-98.341468,158,465.306843
-113.038447,358,465.900153
-112.024335,1201,467.865712
-96.903164,147,468.117491
-92.846547,178,470.406816
-100.234733,146,470.655124
-94.59448,144,470.886909
-92.214771,399,471.52619
-50.778653,1600,474.045697
-125.709745,971,475.580129
-113.942457,468,476.326004
-116.442166,237,476.706848
-69.953908,1600,479.228653
-107.652369,212,479.57042
-102.579892,124,479.777516
-104.323996,202,480.111284
-101.581157,128,480.330252
-104.683211,267,480.784586
-59.487,1600,483.396657
-115.232615,1600,486.001755
-84.176861,1600,491.258859
-108.247453,41,491.334619
-83.642701,1600,493.99744
-81.848364,1600,496.651386
-111.328374,40,496.725605
-109.042572,42,496.805365
-88.125336,1600,499.45867
-85.808019,1600,502.115152
-63.585366,1600,504.766984
-54.289477,1600,507.886539
-105.230116,66,508.003105
-57.046262,1600,510.650033
-53.959969,1600,513.294032
-61.449359,1600,515.942978
-104.958749,45,516.025417
-65.492592,1600,518.672509
-72.543693,1600,521.305702
-93.405612,1600,532.273201
-87.18725,1600,534.817717
-107.00918,40,534.895065
-105.537058,45,534.978761
-78.759493,1600,537.605457
-82.803624,1600,540.179064
-66.993464,1600,542.821421
-68.735302,1600,545.497154
-67.095231,1600,548.526729
-108.540633,44,548.606503
-157.562375,1575,551.191806
-105.210209,365,551.797936
-108.123842,641,552.849962
-99.366135,72,552.972453
-100.850296,183,553.281582
-99.696967,155,553.546497
-101.426904,168,553.824485
-110.378346,117,554.024094
-106.024476,122,554.226192
-105.531293,49,554.320809
-108.1002,271,554.76409
-115.95177,472,555.541432
-113.441646,301,556.047549
-112.47669,286,556.516566
-104.916903,145,556.762809
-102.934901,116,556.958215
-108.190072,40,557.031895
-95.202316,191,557.347601
-98.21972,180,557.649084
-106.692788,127,557.865059
-109.507882,50,557.955235
-97.725074,151,558.209107
-97.77627,110,558.398655
-92.702876,121,558.608311
-102.886424,121,558.81237
-99.640157,113,559.005761
-107.735948,49,559.095914
-103.787959,122,559.313795
-110.040266,55,559.41125
-103.794647,70,559.532485
-102.179171,173,559.822561
-104.576518,90,559.978111
-102.170431,74,560.107836
-103.26907,54,560.210103
-104.168439,63,560.324515
-109.869917,64,560.438589
-101.311089,73,560.56583
-105.200771,88,560.717794
-103.707663,52,560.811477
-100.628972,87,560.966684
-110.008199,71,561.095491
-105.139202,97,561.258079
-106.211889,51,561.353158
-99.359764,104,561.526852
-104.92367,126,561.746197
-98.338776,123,561.958385
-95.938718,115,562.151258
-100.908218,95,562.316437
-102.84261,118,562.518193
-102.924859,94,562.680543
-106.281826,86,562.835283
-104.505301,58,562.935268
-101.27695,97,563.104722
-102.631172,124,563.316258
-101.571534,97,563.481287
-109.631533,261,563.914845
-102.618537,164,564.191308
-119.114663,542,565.890508
-105.075433,42,565.971401
-101.40865,151,566.231735
-102.649353,106,566.410083
-172.121575,1138,568.286153
-107.909036,44,568.368494
-95.355612,121,568.575058
-109.740937,39,568.653289
-115.148563,471,569.428034
-99.525266,135,569.662729
-107.601497,42,569.738653
-127.073328,277,570.203282
-102.806955,121,570.416185
-101.687612,89,570.569854
-102.633995,117,570.770146
-103.315604,289,571.254902
-118.873591,1600,573.899167
-100.115942,1600,576.532946
-119.447925,421,577.223836
-99.75522,207,577.564295
-104.200386,101,577.738504
-114.747906,242,578.139358
-108.356062,203,578.477598
-113.631556,68,578.599851
-99.061141,131,578.818616
-103.754329,99,578.986865
-97.386384,389,579.629189
-119.240892,276,580.080817
-107.011778,50,580.171945
-116.792675,286,580.646304
-84.551602,1600,591.364368
-117.809191,379,591.99624
-109.921948,237,592.390436
-145.824175,1302,594.533878
-107.295371,39,594.608791
-93.115649,157,594.869068
-99.78982,190,595.192453
-106.635752,99,595.36199
-118.095822,266,595.803106
-116.301462,380,596.428072
-100.065963,1600,599.065302
-108.129656,47,599.158895
-113.53964,1600,601.725392
-66.692725,1600,604.347479
-109.911188,42,604.422368
-51.595094,1600,607.38731
-108.835676,43,607.468462
-109.940605,39,607.539197
-73.983026,1600,610.211903
-108.628307,41,610.289872
-42.428578,1600,612.960215
-107.43421,49,613.045186
-45.83686,1600,615.733499
-106.233551,52,615.831635
-163.319874,1444,618.23143
-19.483305,1600,620.888345
-112.794844,311,621.410237
-102.101311,54,621.507482
-104.955435,61,621.61464
