#{"t_start": 1782230560.1994348, "env_id": "BipedalWalker-v3"}
r,l,t
-98.336515,123,774.610198
-103.230427,105,774.792658
-102.274467,90,774.958403
-103.111953,110,775.152498
-99.931067,88,775.306919
-100.540848,100,775.483613
-103.929117,165,775.769374
-104.337833,126,775.998633
-103.181921,99,776.169494
-100.861157,78,776.311152
-102.44371,144,776.564945
-100.73319,100,776.749131
-103.340236,91,776.91146
-107.298131,180,777.220733
-101.064596,116,777.4244
-101.57571,93,777.601839
-98.935199,101,777.772103
-104.61622,116,777.967128
-107.387147,135,778.192719
-105.583982,130,778.411785
-97.613835,191,778.735029
-153.814752,728,779.920806
-98.201305,104,780.102823
-97.883014,135,780.32756
-103.668303,105,780.505578
-102.004708,83,780.645089
-104.966095,78,780.784103
-103.650676,79,780.918612
-103.083681,77,781.054629
-102.463123,79,781.190138
-100.697877,70,781.312646
-101.443579,76,781.444158
-103.205951,90,781.597897
-102.432442,98,781.766914
-105.237781,107,781.951236
-104.446031,80,782.087745
-103.672143,85,782.234255
-105.603653,62,782.346764
-109.77374,96,782.506778
-103.91535,98,782.676795
-103.882853,68,782.797303
-105.465392,84,782.940506
-98.587882,100,783.111522
-98.254776,90,783.265539
-100.7595,155,783.526556
-160.981547,842,784.873627
-107.144066,139,785.10207
-100.465604,91,785.259524
-101.569493,110,785.446604
-106.786598,150,785.693732
-115.263879,262,791.426063
-103.076424,154,791.68659
-104.070972,152,791.949612
-101.427264,166,792.237141
-111.304895,113,792.434452
-103.207225,148,792.688789
-103.396339,120,792.899807
-106.793689,176,793.208233
-102.3638,116,793.416254
-105.927092,142,793.66078
-105.188127,104,793.846067
-103.409041,118,794.056591
-111.333935,160,794.332357
-106.249428,75,794.466376
-103.74492,82,794.617754
-99.129895,93,794.785772
-102.215118,71,794.918282
-99.993524,107,795.105299
-101.489377,121,795.316053
-103.673812,111,795.51207
-107.606839,74,795.651582
-100.847448,168,795.946109
-101.414497,109,796.136124
-103.048538,122,796.348824
-132.387046,504,797.2204
-111.389942,207,797.581377
-103.208316,123,797.800521
-107.886555,129,798.024978
-107.240769,120,798.236191
-99.541427,159,798.518915
-178.287454,1025,800.276088
-100.795268,155,800.546452
-99.622665,95,800.713151
-100.937112,92,800.885866
-99.109297,130,801.115488
-103.493763,82,801.260346
-103.297861,69,801.386204
-100.056942,100,801.56448
-105.682526,93,801.732646
-103.955197,172,802.034951
-107.886102,169,802.327876
-101.189881,78,802.465918
-104.618146,73,802.600165
-132.779444,298,803.116988
-165.553842,475,803.931144
-100.72709,159,804.20467
-191.498313,1174,806.232748
-103.303632,88,806.394764
-104.52618,100,806.592788
-98.816701,107,806.796805
-131.458409,518,807.713147
-104.688265,73,807.855658
-195.856642,1284,813.541943
-103.270602,105,813.72796
-103.555558,67,813.851371
-104.860288,177,814.163397
-104.743046,51,814.257136
-99.427509,128,814.48366
-104.488548,150,814.750681
-202.84568,1475,817.235981
-104.604527,102,817.419998
-96.116512,97,817.595385
-101.353775,126,817.815884
-107.019769,60,817.925926
-105.623912,72,818.053393
-104.199811,46,818.140663
-102.377161,62,818.256064
-103.784306,49,818.354497
-104.821734,56,818.456152
-105.044752,49,818.546754
-102.339817,56,818.649527
-104.265257,47,818.737654
-104.684463,54,818.837479
-98.320184,87,818.99058
-104.595372,60,819.102772
-117.561787,371,819.736584
-128.011735,563,820.699818
-100.941031,117,820.908154
-173.976721,1169,822.89363
-98.686233,71,823.024558
-131.213418,637,824.103765
-102.563712,137,824.34021
-123.057649,415,825.103166
-128.268769,556,826.044741
-95.465868,113,826.24669
-98.387697,113,826.450162
-101.575439,67,826.572158
-102.902182,72,826.705679
-105.20182,106,826.892048
-97.495766,111,827.093996
-112.844285,1600,834.55447
-162.707077,1233,836.631254
-98.545239,97,836.802272
-95.247495,142,837.05129
-106.88277,43,837.135799
-108.739798,45,837.221308
-97.313934,103,837.401325
-123.774387,116,837.610344
-96.529671,181,837.925871
-94.969597,131,838.159889
-94.173358,105,838.343908
-100.241642,97,838.515925
-121.347977,76,838.659452
-106.671285,43,838.735962
-97.295922,96,838.912901
-99.531231,125,839.129919
-109.690102,50,839.224658
-107.159772,44,839.306167
-122.070739,101,839.485185
-101.394066,124,839.704287
-109.260278,201,840.052815
-106.338945,101,840.231833
-112.47176,183,840.554763
-107.640193,117,840.762781
-110.970731,169,841.052307
-134.898946,617,842.094201
-119.276232,616,843.158301
-109.810812,186,843.48163
-109.256311,45,843.566831
-105.326446,88,843.725483
-110.518647,45,843.813467
-111.381823,49,843.913582
-111.942056,52,844.009883
-112.231658,55,844.112736
-107.65215,48,844.2031
-106.234483,45,844.290864
-153.879716,460,845.083305
-151.626564,611,846.130323
-105.652465,75,846.264833
-102.362743,76,846.400851
-105.715975,43,846.484854
-97.653537,106,846.677872
-105.811379,43,846.761378
-162.621171,645,847.862293
-103.069508,88,848.018311
-103.991934,102,848.207329
-103.45684,103,848.396139
-106.286235,94,848.568651
-108.694231,89,848.732669
-106.247344,118,848.946489
-110.582373,62,849.061999
-105.04737,112,849.264018
-104.329294,96,849.433037
-110.185959,82,849.582549
-109.229578,80,849.727304
-103.721505,95,849.897322
-111.694969,76,850.031832
-101.076844,97,850.207849
-120.453979,229,850.599061
-104.047652,113,850.80108
-106.854185,39,850.877083
-104.230617,56,850.985592
-111.24193,81,851.128325
-110.069794,214,851.495361
-101.214383,103,851.675873
-97.834713,119,852.405988
-108.24852,108,852.597005
-106.668363,95,852.766516
-104.859044,89,852.925533
-101.112365,99,853.098549
-106.506534,109,853.293567
-97.278152,106,853.481078
-99.321145,116,853.687097
-104.767816,77,853.822845
-107.964977,79,853.963355
-138.34647,1600,856.787918
-131.538333,1600,859.53154
-130.793148,1600,862.268587
-148.216301,1600,865.011778
-150.288278,1600,867.858985
-139.696249,1600,880.962831
-114.912221,1600,883.710975
-159.799928,458,884.491453
-100.520696,61,884.604935
-117.259539,86,884.756055
-105.065761,98,884.924527
-125.372197,149,885.17859
-124.712532,117,885.388968
-113.940441,91,885.55021
-118.082716,133,885.778111
-118.752407,127,886.000133
-113.232551,51,886.091638
-104.023053,133,886.342164
-142.532484,329,886.892419
-104.321926,79,887.038435
-150.160076,1600,889.765815
-107.138527,101,889.938766
-141.722569,273,890.398804
-87.970844,1600,893.136684
-118.509784,1600,895.898025
-108.626232,32,895.960948
-106.629624,32,896.026645
-108.262049,36,896.092855
-144.178669,1600,909.408029
-107.463833,39,909.48123
-151.325316,1600,912.272048
-146.273778,1600,915.012439
-151.903653,1600,917.795361
-154.567128,1600,920.555559
-127.030015,1600,923.284229
-110.610447,1600,933.02579
-101.897618,1600,935.755078
-110.341864,47,935.840761
-85.927482,1600,938.566881
-100.814898,65,938.683847
-72.396155,1600,941.404519
-75.707724,1600,944.131965
-63.688409,1600,946.863398
-73.112642,1600,959.570688
-95.203619,1600,962.31379
-58.061149,1600,965.068746
-108.620328,104,965.258518
-111.243561,120,965.467952
-120.221644,83,965.616463
-121.747007,72,965.744874
-105.039026,50,965.838384
-126.29562,147,966.097909
-115.744741,131,966.329935
-108.170548,61,966.44045
-110.131586,66,966.557465
-105.528204,100,966.733976
-167.198425,1063,968.554154
-111.442974,186,968.879384
-126.909073,178,969.176913
-103.235105,50,969.271424
-107.469232,85,969.420935
-105.163742,61,969.537448
-104.845426,56,969.643958
-104.290706,43,969.725465
-105.990166,54,969.824974
-104.137638,43,969.909483
-103.739229,56,970.012994
-104.450217,64,970.135235
-118.173968,171,970.425767
-106.385795,63,970.546279
-109.826588,126,970.764676
-107.238296,82,970.911187
-107.640214,71,971.0387
-106.987634,70,971.165715
-102.772036,66,971.288225
-102.517783,62,971.405735
-109.368811,91,971.567755
-103.954042,48,971.658265
-105.859786,69,971.785777
-105.130844,63,971.896286
-102.693622,78,972.037799
-105.398967,44,972.123306
-105.23425,72,972.25082
-106.196004,50,972.349329
-101.661565,83,972.499345
-104.762038,42,972.577854
-102.747172,72,972.706365
-101.80202,83,972.856395
-106.849496,74,972.990906
-104.7418,91,973.152922
-102.616808,78,973.299588
-119.745511,333,973.863647
-100.071192,106,974.050161
-113.272635,94,974.219178
-145.321913,1600,981.323257
-111.236751,112,981.512275
-100.626142,1600,984.099907
-105.608393,43,984.174415
-148.759007,731,985.358526
-105.478281,57,985.462035
-102.122452,81,985.599544
-105.279444,76,985.730053
-105.893906,81,985.867985
-104.116955,74,986.003495
-101.932371,92,986.160512
-115.602213,1600,988.740527
-113.172712,1600,991.441247
-102.264024,1600,994.145195
-159.258865,980,995.795253
-80.260173,1600,1008.177562
-83.17543,1600,1010.900427
-82.463676,1600,1013.623451
-107.263541,48,1013.710961
-80.88513,1600,1016.43861
-109.069317,41,1016.515565
-79.083676,1600,1019.246295
-102.600359,66,1019.370653
-75.36222,1600,1022.095503
-104.97873,51,1022.188757
-109.20401,43,1022.267718
-74.992465,1600,1034.687996
-106.122824,36,1034.761997
-106.210144,44,1034.841506
-85.180596,1600,1037.581079
-135.007993,154,1037.847605
-135.234493,154,1038.113063
-129.215099,139,1038.353082
-107.744646,1600,1041.085356
-80.807725,1600,1043.797519
-104.127976,49,1043.890028
-73.734267,1600,1046.610109
-74.444302,1600,1049.354913
-105.353966,49,1049.443422
-79.605375,1600,1062.162968
-75.383063,1600,1064.893804
-71.565046,1600,1067.626366
-73.610828,1600,1070.362169
-79.252483,1600,1073.079592
-75.975603,1600,1075.798916
-99.52557,89,1075.954932
-80.968971,1600,1079.230932
-109.250684,56,1079.331668
-150.984398,740,1080.596695
-107.752935,56,1080.703499
-108.857153,83,1080.848653
-107.300391,36,1080.918512
-91.100752,1600,1083.591142
-105.23553,53,1083.692005
-91.96248,1600,1086.425924
-76.279405,1600,1089.179322
-73.464782,1600,1091.896979
-84.5769,1600,1094.659702
-73.613309,1600,1107.544972
-101.68945,63,1107.661483
-103.284017,77,1107.802993
-78.906868,1600,1110.516417
-73.356363,1600,1113.255282
-88.858245,1600,1116.000086
-74.040856,1600,1118.727411
-78.261096,1600,1121.442537
-78.943278,1600,1133.992276
-76.887017,1600,1136.726599
-73.41964,1600,1139.466586
-83.879261,1600,1142.19392
-101.992095,1600,1144.924219
-85.177416,1600,1147.640378
-77.035989,1600,1160.386198
-76.347338,1600,1163.094903
-104.646464,56,1163.197278
-78.659449,1600,1165.927794
-108.094952,56,1166.030304
-73.754774,1600,1168.745233
-80.962374,1600,1171.450962
-72.64986,1600,1174.1594
-76.32316,1600,1176.887941
-76.610876,1600,1189.583135
-100.428841,97,1189.754649
-74.874054,1600,1192.45142
-72.932915,1600,1195.042068
-71.847797,1600,1197.65522
-75.82762,1600,1200.241783
-79.929481,1600,1202.814727
-107.218523,1600,1215.729975
-91.513332,1600,1218.480849
-84.087537,1600,1221.212318
-79.851489,1600,1223.959481
-93.621081,1600,1226.702619
-106.050732,1600,1229.417537
-121.366439,1600,1242.032152
-142.823131,1600,1244.770184
-137.104477,1600,1247.499417
-100.074822,1600,1250.224656
-89.547412,1600,1252.966805
-103.997971,165,1253.247332
-173.057602,1029,1254.989929
-110.053541,1600,1258.255497
-149.454054,1600,1260.970567
-123.26747,1600,1263.681316
-142.799185,1600,1266.395058
-160.919381,1600,1269.0867
-159.62241,1600,1271.785278
-114.687452,181,1272.093637
-219.743713,990,1273.756913
-106.517617,118,1273.961931
-110.276801,281,1274.631291
-114.87264,89,1274.830166
-110.116336,119,1275.039699
-105.418028,161,1275.313421
-110.51846,130,1278.589547
-100.259356,122,1278.806073
-222.222757,1105,1280.675081
-122.288886,1600,1283.386997
-111.122504,85,1283.542544
-112.200814,47,1283.62956
-122.001541,72,1283.761598
-117.517825,49,1283.84888
-114.679049,48,1283.939919
-114.897098,77,1284.075876
-105.821116,43,1284.158885
-108.4053,49,1284.251884
-106.422451,50,1284.345957
-115.162871,43,1284.428821
-113.108831,47,1284.520512
-114.004044,50,1284.613136
-163.201632,551,1285.557906
-106.173887,44,1285.639658
-118.055981,110,1285.832573
-130.002212,99,1286.008255
-179.314611,866,1287.481875
-117.533355,43,1287.559135
-116.882784,41,1287.642779
-113.23896,74,1287.771584
-124.036384,72,1287.909914
-106.436462,48,1287.997097
-117.286401,41,1288.084915
-121.783481,48,1288.174191
-108.328329,62,1288.287329
-105.421452,57,1288.390513
-132.418272,77,1288.525972
-109.626313,79,1288.666645
-111.06942,72,1288.798809
-106.922239,48,1288.890122
-128.51537,95,1289.058209
-106.577138,48,1289.148718
-114.351572,90,1289.30523
-112.106709,88,1289.456245
-106.193051,101,1289.635263
-107.354997,42,1289.718772
-119.578408,53,1289.819705
-127.261657,81,1289.963218
-110.248426,83,1290.105729
-113.376326,53,1290.205238
-107.690516,43,1290.288744
-113.522287,57,1290.392253
-107.817963,41,1290.468762
-105.494923,46,1290.552271
-130.971832,94,1290.725288
-113.609703,61,1290.834797
-106.645842,66,1290.958306
-102.167196,94,1291.119324
-120.385898,52,1291.218833
-114.136304,61,1291.328341
-112.356458,95,1291.498853
-107.121522,54,1291.604362
-110.741296,103,1291.781127
-109.498167,96,1291.953145
-112.39136,83,1292.097656
-112.23395,78,1292.240672
-113.461228,51,1292.336181
-110.240307,85,1292.497567
-115.178029,91,1292.656582
-113.039633,81,1292.801095
-106.71293,59,1292.910111
-106.698286,61,1293.02162
-106.733838,112,1293.218332
-112.002165,1600,1296.36714
-108.539654,71,1296.49265
-105.644717,40,1296.569158
-106.718951,74,1296.70267
-111.604533,79,1296.844228
-113.880159,46,1296.929736
-112.796009,64,1297.046246
-120.313176,57,1297.148755
-104.738262,43,1297.236264
-98.371485,1600,1299.966547
-108.22059,59,1300.071551
-99.965716,1600,1302.786416
-112.816516,72,1302.91781
-111.237463,85,1303.070145
-106.902436,58,1303.173299
-114.649424,51,1303.278144
-187.985221,933,1304.848181
-110.419569,70,1304.979691
-103.473625,1600,1307.674282
-123.551879,52,1307.77279
-106.492426,49,1307.860298
-105.878216,42,1307.940808
-122.196902,49,1308.033317
-105.935286,46,1308.120173
-105.822872,45,1308.204677
-125.696953,93,1308.370909
-109.103935,57,1308.479807
-130.541965,80,1308.623471
-134.397353,529,1309.520994
-128.863605,99,1309.690879
-124.699194,1600,1312.34963
-113.964361,38,1312.420748
-120.491995,1600,1315.428844
-116.646336,39,1315.501845
-114.34488,38,1315.572127
-113.776247,54,1315.672636
-127.804201,1600,1318.37729
-110.379047,1600,1321.075368
-111.308717,43,1321.157877
-112.849924,61,1321.269389
-100.380942,1600,1323.997588
-116.413708,44,1324.078025
-99.621995,1600,1326.817071
-100.405575,1600,1329.54632
-97.243167,1600,1332.732054
-112.362919,39,1332.806055
-96.771032,1600,1335.536836
-114.863855,57,1335.638869
-99.115825,1600,1338.372518
-96.977561,1600,1341.13086
-131.443842,223,1341.521394
-106.5772,76,1341.657408
-120.613672,50,1341.751917
-113.938189,60,1341.860426
-106.21687,43,1341.939934
-113.462386,57,1342.045443
-104.75638,58,1342.149661
-112.164404,63,1342.264169
-99.026443,1600,1345.028815
-98.615275,1600,1347.752991
-114.610663,67,1347.8725
-113.679515,40,1347.950011
-111.643986,50,1348.042519
-113.388707,43,1348.127327
-101.017516,1600,1351.298939
-113.250391,41,1351.377447
-97.400669,1600,1354.103117
-112.559392,58,1354.211693
-134.532833,214,1354.581729
-105.447537,84,1354.727527
-106.389591,46,1354.817324
-106.35814,53,1354.918699
-106.580052,49,1355.011527
-105.673996,55,1355.111257
-110.883946,65,1355.230338
-123.761126,51,1355.323477
-109.239566,66,1355.441309
-106.291,80,1355.590274
-112.947634,92,1355.803074
-106.368684,70,1355.935729
-112.744446,72,1356.065207
-116.523755,45,1356.149251
-107.18926,52,1356.248549
-117.62739,101,1356.424838
-107.901541,107,1356.610239
-114.150083,72,1356.742255
-154.130819,1600,1359.47876
-148.432277,1600,1362.190492
-163.519519,1600,1364.913716
-167.424112,1600,1367.899754
-172.697033,1600,1370.614519
-167.224361,1600,1373.352422
-172.811007,1600,1376.070092
-112.052372,66,1376.189508
-273.791678,1463,1378.643363
-263.047735,1406,1381.005371
-166.308933,1600,1383.999192
-165.456028,1600,1386.705991
-112.808695,76,1386.841743
-162.230012,1600,1389.560887
-242.905871,1227,1391.632346
-107.107691,41,1391.71052
-108.565346,46,1391.801168
-106.549697,39,1391.874113
-107.083366,43,1391.959877
-108.952867,46,1392.045991
-113.780806,68,1392.17551
-198.183858,774,1393.481727
-174.695319,693,1394.66333
-132.263193,317,1395.213533
-112.573576,70,1395.338017
-109.807588,122,1395.546987
-110.596264,70,1395.681331
-213.925176,1118,1397.562068
-110.529957,50,1397.654811
-111.368905,83,1397.800622
-107.557452,44,1397.885427
-107.587808,45,1397.969568
-113.409974,91,1398.130224
-107.431603,43,1398.219189
-106.82186,43,1398.298456
-107.116626,43,1398.381435
-112.403492,141,1398.621662
-107.243697,100,1398.795428
-105.073668,128,1399.020861
-108.133621,43,1399.107226
-113.550747,92,1399.273874
-112.827119,102,1399.453673
-113.286413,123,1399.669701
-108.483476,46,1399.755454
-121.37032,224,1400.150037
-107.555255,43,1400.229549
-113.886464,69,1400.357058
-106.817053,45,1400.442989
-107.546614,43,1400.526398
-112.858723,153,1400.791639
-109.373449,46,1404.55401
-106.633865,43,1404.635079
-108.384139,43,1404.718475
-121.919187,166,1405.002462
-120.429473,262,1405.449276
-108.208489,42,1405.531804
-108.169104,111,1405.723307
-125.473712,160,1405.998864
-107.786398,43,1406.085182
-107.404911,45,1406.16715
-107.515629,43,1406.247374
-107.66065,57,1406.359259
-108.43433,46,1406.454054
-108.52053,85,1406.603016
-120.636065,118,1406.808032
-108.647795,42,1406.891541
-108.072008,45,1406.97605
-107.859505,49,1407.066052
-110.609863,98,1407.243068
-108.801994,51,1407.336577
-113.845041,78,1407.477351
-107.560455,44,1407.561355
-111.190935,112,1407.754369
-114.286171,90,1407.914387
-115.166062,142,1408.167374
-107.780784,43,1408.24688
-107.559534,44,1408.331388
-107.862986,43,1408.414897
-110.937553,90,1408.574913
-108.253346,43,1408.653914
-113.719063,66,1408.773932
-110.401086,56,1408.88144
-115.556647,71,1409.009068
-108.174512,46,1409.100577
-115.160628,201,1409.443102
-107.970976,45,1409.527612
-110.982735,67,1409.65012
-109.531451,46,1409.735629
-120.119432,103,1409.915645
-108.776772,47,1410.012155
-106.84194,42,1410.090664
-108.112812,41,1410.168414
-116.157832,50,1410.261923
-121.393809,56,1410.367431
-122.11727,63,1410.478445
-109.121573,43,1410.562448
-121.089411,59,1410.670957
-110.163806,80,1410.812972
-112.61854,88,1410.973986
-117.546602,47,1411.062993
-114.188118,42,1411.141499
-121.076878,60,1411.253009
-120.973976,60,1411.364521
-120.062018,55,1411.46603
-139.760755,1600,1414.089814
-119.391459,61,1414.196322
-108.204921,47,1414.28753
-108.735075,44,1414.365533
-102.364556,125,1414.574549
-98.112821,127,1414.800071
-107.592524,42,1414.87558
-107.922783,44,1414.95558
-125.266144,108,1415.144596
-118.878195,54,1415.237948
-129.821175,258,1415.659685
-109.345262,42,1415.73519
-115.615933,45,1415.816698
-112.706467,41,1415.896206
-118.355292,58,1415.999715
-113.164039,41,1416.073628
-129.754414,72,1416.201642
-120.551884,53,1416.29115
-114.242114,147,1416.539166
-119.271562,59,1416.641675
-122.575337,63,1416.749183
-118.668719,60,1416.857691
-116.489467,58,1416.959908
-121.765504,59,1417.063416
-112.80442,127,1417.273432
-122.744651,57,1417.372941
-167.823284,661,1418.44109
-117.340138,46,1418.529598
-113.348711,92,1418.683615
-109.916332,41,1418.758615
-109.580639,40,1418.831124
-104.89524,118,1419.030171
-108.467039,42,1419.105678
-108.870225,41,1419.183187
-120.041812,61,1419.288695
-115.744529,39,1419.366698
-119.936401,56,1419.465205
-108.858891,41,1419.539711
-123.183211,63,1419.651219
-113.845101,49,1419.733728
-107.929293,42,1419.813236
-111.44381,47,1419.896745
-107.722374,91,1420.049253
-112.565583,123,1420.261272
-111.632989,56,1420.359778
-108.378826,41,1420.434287
-113.615836,70,1420.555795
-122.673172,170,1420.833319
-111.493935,110,1421.017678
-108.880501,46,1421.109637
-108.002945,42,1421.184278
-109.57471,48,1421.270888
-197.756967,993,1424.487772
-106.237206,42,1424.570328
-109.056255,48,1424.657746
-108.1941,46,1424.742403
-112.680052,115,1424.943004
-108.416329,42,1425.026793
-121.656776,143,1425.278623
-107.189751,43,1425.363878
-111.597578,43,1425.445818
-110.012274,41,1425.523915
-121.92489,65,1425.642297
-112.477692,44,1425.72371
-114.103436,46,1425.810956
-114.240549,48,1425.898898
-108.427653,42,1425.980672
-117.161524,63,1426.093831
-114.361097,46,1426.190608
-116.646545,51,1426.282551
-119.906084,61,1426.392267
-122.528271,238,1426.802083
-115.677234,48,1426.88897
-117.855422,53,1426.98914
-112.410033,43,1427.070767
-109.473149,107,1427.261971
-122.882261,173,1427.557976
-120.311699,56,1427.663839
-123.808899,58,1427.766654
-117.770214,59,1427.874474
-109.197319,40,1427.951626
-108.926999,39,1428.031404
-114.564832,48,1428.119591
-110.348646,47,1428.210146
-111.408732,86,1428.36062
-109.227901,42,1428.438891
-111.349166,193,1428.773347
-112.456773,43,1428.855217
-118.422581,49,1428.950516
-121.765378,59,1429.05887
-105.75164,133,1429.290871
-121.591028,58,1429.392889
-114.415747,46,1429.483269
-112.347554,45,1429.565681
-116.884804,48,1429.653224
-113.097364,43,1429.737855
-113.402273,45,1429.828767
-115.230836,47,1429.913891
-122.201345,50,1430.008478
-132.814685,227,1430.397387
-112.836958,39,1430.471312
-119.558384,49,1430.563603
-118.290216,48,1430.65372
-112.198848,44,1430.743283
-114.479205,78,1430.878464
-119.807568,58,1430.985625
-112.286683,43,1431.06618
-116.705668,47,1431.157014
-109.222552,42,1431.235599
-117.806192,53,1431.332176
-113.892701,44,1431.415604
-115.821173,44,1431.494607
-119.969639,209,1431.856012
-120.776341,56,1431.957935
-116.138077,99,1432.13261
-119.349729,54,1432.2305
-119.784012,54,1432.332367
-121.730172,58,1432.436143
-117.12885,52,1432.540747
-124.595205,72,1432.666854
-120.809011,56,1432.771565
-118.994684,52,1432.869597
-116.588335,49,1432.962487
-121.886118,61,1433.071237
-102.194945,106,1433.255488
-121.175419,66,1433.375756
-111.801211,40,1433.456915
-113.980615,87,1433.61301
-110.282162,41,1433.691655
-116.266775,49,1433.781471
-115.593493,46,1433.867627
-148.333296,442,1434.619658
-118.136061,59,1434.728167
-115.512901,43,1434.812677
-119.13667,60,1434.921186
-119.471043,55,1435.021696
-119.755613,86,1435.172207
-118.411765,52,1435.273028
-112.692194,44,1435.357534
-112.463078,43,1435.440042
-113.884755,45,1435.524551
-118.867081,56,1435.627061
-120.804277,54,1435.72657
-117.457692,57,1435.829078
-120.414202,59,1435.937588
-120.040469,57,1436.040097
-110.907096,43,1436.124346
-117.881279,50,1436.221854
-116.444098,47,1436.308365
-119.648044,55,1436.408874
-115.217401,48,1436.500383
-120.917504,55,1436.600893
-119.480789,59,1436.710401
-120.8622,58,1436.812911
-111.112873,148,1437.073932
-122.253405,56,1437.175441
-110.969975,43,1437.259796
-107.977434,133,1437.486398
-109.300658,91,1437.645908
-110.278084,42,1437.727417
-107.085268,42,1437.806926
-109.841374,45,1437.889435
-122.395227,65,1438.013823
-108.255724,39,1438.088332
-107.345156,42,1438.166332
-107.640014,43,1438.249841
-110.40666,153,1438.514368
-109.652669,42,1438.592877
-108.44,42,1438.672702
-108.566491,43,1438.754208
-106.897254,43,1438.837717
-123.161944,69,1438.963226
-110.858421,130,1439.187755
-111.21904,51,1439.286265
-112.868511,44,1439.367265
-113.330441,45,1439.451901
-123.065367,65,1439.56841
-122.354803,63,1439.682923
-118.317396,48,1439.773431
-121.68617,61,1439.888447
-110.196364,44,1439.97245
-113.263947,44,1440.052974
-121.049632,60,1440.162483
-140.947636,425,1440.882051
-119.905033,55,1440.98256
-121.972772,58,1441.088577
-117.849675,53,1441.188086
-120.570714,61,1441.297594
-117.62184,58,1441.400105
-120.691606,57,1441.507613
-170.18307,786,1443.13341
-118.611679,59,1443.242425
-117.666682,87,1443.39554
-119.070401,57,1443.502449
-119.20916,56,1443.609607
-116.680334,56,1443.711909
-119.220129,57,1443.814803
-120.68157,57,1443.921388
-109.718705,56,1444.02578
-117.28812,51,1444.1196
-118.816005,59,1444.229128
-116.27719,49,1444.322065
-113.016278,58,1444.426015
-119.55166,54,1444.53349
-118.748507,54,1444.632321
-120.57529,63,1444.747966
-110.893445,54,1444.84415
-107.745619,77,1444.987803
-129.017171,99,1445.161738
-117.924368,58,1445.265933
-122.857814,59,1445.37477
-122.575789,99,1445.556033
-118.249556,51,1445.651285
-118.910862,57,1445.755454
-129.464066,184,1446.070194
-110.042292,49,1446.162559
-115.146085,56,1446.263033
-118.247977,59,1446.375933
-108.843867,40,1446.455098
-117.592733,58,1446.56305
-124.892854,57,1446.666663
-120.398443,58,1446.774596
-117.009741,61,1446.885708
-119.049775,67,1447.005406
-107.787714,43,1447.090217
-119.328905,53,1447.186281
-118.268636,53,1447.291335
-119.585224,61,1447.403396
-119.062212,62,1447.518791
-111.122229,56,1447.620631
-114.883579,53,1447.715814
-118.47307,56,1447.823812
-116.189371,58,1447.926884
-116.883505,60,1448.036213
-119.693262,57,1448.144644
-109.246051,43,1448.229233
-118.725582,53,1448.327376
-118.217196,101,1448.505696
-126.174837,85,1448.655288
-123.536188,80,1448.798656
-109.238412,74,1448.931766
-119.14198,54,1449.030807
-111.459595,50,1449.130126
-121.718969,58,1449.233654
-108.486187,66,1449.351402
-150.099105,310,1449.868022
-111.584027,48,1449.964075
-119.651968,58,1450.070045
-144.118944,270,1450.518647
-119.225303,53,1450.614099
-122.47568,61,1450.723483
-119.254984,59,1450.836259
-116.817287,51,1450.930442
-119.204171,53,1451.028568
-120.287693,58,1451.136583
-119.977062,61,1451.246259
-116.639077,71,1451.371357
-117.752689,50,1451.464521
-121.902823,57,1451.566156
-120.427946,54,1451.666242
-128.020231,99,1451.845601
-118.355414,59,1451.9528
-116.135366,55,1452.051055
-117.81175,58,1452.151644
-119.341053,56,1452.256787
-118.536102,57,1452.360451
-115.702829,47,1452.447134
-120.311205,54,1452.546791
-117.11475,57,1452.658066
-118.476902,62,1452.769155
-122.347718,58,1452.8759
-118.379874,54,1452.971417
-129.297009,137,1453.208648
-120.460433,58,1453.318912
-111.323618,57,1453.425027
-118.478407,53,1453.521876
-120.176179,61,1453.640632
-113.427949,53,1453.736098
-117.303581,47,1453.827177
-119.70752,80,1453.96707
-110.677192,63,1454.079813
-117.169041,57,1454.185975
-118.599824,84,1454.328966
-115.708658,44,1454.412491
-111.304344,86,1454.567296
-108.291319,59,1454.674099
-119.211593,66,1454.792849
-115.611478,123,1455.00386
-116.187998,65,1455.119257
-119.989072,64,1455.235848
-125.036452,179,1455.545177
-110.660605,75,1455.680275
-115.584912,123,1455.887782
-109.758956,52,1455.984117
-108.098966,63,1456.096338
-111.533968,49,1456.188124
-115.413089,46,1456.279474
-126.110914,93,1456.443318
-117.829409,57,1456.545211
-119.810377,60,1456.652204
-118.2745,81,1456.795561
-120.585513,63,1456.911114
-130.797846,125,1457.129958
-116.084392,46,1457.215892
-125.028088,63,1457.328678
-116.735848,59,1457.434144
-115.813277,58,1457.53688
-123.048825,62,1457.653113
-114.941077,184,1457.961005
-114.686827,66,1458.087614
-107.929274,44,1458.167228
-105.708201,74,1458.298136
-107.804514,46,1458.384422
-110.943139,55,1458.484372
-106.926716,43,1458.567978
-107.590895,43,1458.649786
-104.296806,104,1458.828182
-110.080053,50,1458.920952
-107.92303,42,1459.008351
-106.664134,118,1459.208549
-116.528369,185,1459.522892
-108.105638,46,1459.613065
-107.503911,44,1459.690434
-107.772101,45,1459.776876
-107.577725,45,1460.253544
-107.657885,43,1460.337579
-109.502177,93,1460.502076
-108.924042,47,1460.590293
-107.152149,92,1460.749796
-106.535571,43,1460.83248
