#{"t_start": 1782230560.1974282, "env_id": "BipedalWalker-v3"}
r,l,t
-107.79126,48,242.856014
-113.491239,85,243.000523
-107.436238,101,243.174541
-111.571453,49,243.25805
-57.149833,1600,245.964319
-129.375279,1600,258.569607
-106.446847,49,258.654428
-108.815982,39,258.719033
-114.418263,1600,261.30361
-105.119987,1600,263.933654
-110.414988,44,264.010245
-107.748101,48,264.093618
-108.55946,44,264.169927
-106.248139,89,264.312282
-107.616985,65,264.421479
-94.109377,1600,267.110666
-101.912987,1600,269.785089
-69.779244,1600,272.452523
-106.451984,45,272.529634
-80.088379,920,274.056397
-78.342445,555,277.139255
-104.512083,49,277.225322
-104.568314,49,277.309618
-105.286438,49,277.396116
-116.900431,82,277.530864
-82.52273,216,277.893856
-112.440972,68,278.009314
-28.865642,758,279.259202
-102.82775,98,279.428217
-105.645961,111,279.612234
-107.110998,152,279.866762
-106.193526,45,279.944763
-115.526306,81,280.08178
-106.11237,48,280.167289
-107.029409,44,280.24629
-106.962306,46,280.3308
-136.32712,773,281.61043
-106.827552,44,281.68594
-106.094024,44,281.763518
-106.529706,44,281.840518
-107.132187,43,281.917026
-113.57293,77,282.049537
-105.39009,46,282.127043
-99.574225,143,282.361836
-102.350624,168,282.642359
-104.393087,120,282.847377
-98.844278,136,283.069903
-105.323752,88,283.218413
-96.647089,178,283.511681
-106.566747,47,283.602348
-115.440449,93,283.755859
-105.725725,49,283.840367
-105.541354,154,284.09486
-102.835558,103,284.268878
-105.161466,108,284.451903
-100.329627,313,284.971952
-94.646496,245,285.381988
-100.169408,124,285.588007
-105.178132,51,285.675517
-49.165346,535,286.569231
-120.115479,99,286.73675
-106.381403,47,286.82892
-104.993584,50,286.914766
-104.925052,50,287.004996
-105.126485,51,287.090288
-109.220043,96,287.255507
-103.312592,52,287.346889
-104.738884,54,287.440286
-108.137571,70,287.562314
-105.303074,52,287.650761
-105.526964,52,287.737888
-100.745297,114,288.016164
-101.021061,130,288.232432
-107.165882,53,288.326598
-110.311122,61,288.430298
-112.215641,64,288.539855
-94.575178,103,288.713755
-111.872623,66,288.836277
-93.650624,209,289.177139
-102.856766,82,289.320906
-105.930472,31,289.374902
-91.980827,131,289.596259
-113.456479,74,289.729855
-123.72772,106,289.908275
-94.527921,121,290.109219
-111.635376,68,290.227208
-105.788138,123,290.436575
-109.274514,60,290.544377
-106.575512,108,290.721957
-105.572221,49,290.809829
-93.509576,182,291.112288
-105.896657,68,291.232397
-101.642668,75,291.36599
-101.731658,88,291.517039
-125.957288,97,291.67738
63.369549,1327,294.761133
4.245029,1600,297.429929
-32.588604,1600,300.118356
-106.409947,47,300.202167
-100.732577,204,300.545237
-105.657227,50,300.636297
-106.96001,318,301.232268
-117.027943,98,301.398236
-107.220597,46,301.484157
-119.996207,131,301.70566
-107.257903,46,301.786421
-107.002305,48,301.873119
-111.596048,69,301.990811
-106.421452,49,302.074787
-106.108301,49,302.162443
-120.420143,138,302.402157
-92.196845,271,302.854461
-101.722119,89,303.004479
-94.460981,90,303.155987
-103.081408,233,303.554142
-102.106155,188,303.8674
-41.855849,811,305.228088
-106.710108,48,305.315598
-106.426814,46,305.394106
-107.024998,47,305.479615
-106.391296,49,305.563618
-106.922501,46,305.647125
-107.311728,46,305.730634
-80.997741,328,306.277692
-97.024491,150,306.532712
-103.123723,135,306.765736
-105.466893,49,306.852242
75.625015,1600,309.532167
-107.937712,59,309.634929
-122.097536,77,309.764382
-110.397979,65,309.87445
-106.114081,125,310.086296
-106.70089,59,310.188197
-108.124169,54,310.282252
-115.322198,96,310.440963
-107.236158,58,310.541757
-109.831335,53,310.631064
-107.078098,51,310.721895
-113.28899,103,310.896004
-116.533928,95,311.058815
-110.21135,80,311.19334
-106.095591,53,311.287315
-106.052772,48,311.370127
-106.47761,48,311.45807
-110.050163,58,311.558511
-111.446815,70,312.615663
-107.444989,101,312.788496
-102.271898,142,313.029329
-91.51634,125,313.239171
-99.064344,91,313.388756
-106.981675,50,313.480668
-99.621069,153,313.737408
-103.444018,253,314.156558
-99.312927,71,314.283298
-102.594528,52,314.370085
-96.794405,68,314.491961
-96.582175,76,314.620051
-105.392254,50,314.705728
-97.31826,75,314.834391
-111.93747,378,315.457508
-98.767637,122,315.658099
-95.289046,113,315.846838
-102.123516,193,316.17269
-96.502235,81,316.307482
-98.798378,131,316.529438
-95.353913,93,316.681433
-110.245203,335,317.240883
-97.759403,150,317.490477
-96.900129,98,317.661115
-104.92566,112,317.847519
-101.461003,163,318.120486
-109.515806,59,318.221099
-108.635436,57,318.318566
-109.270537,61,318.423723
-110.135456,68,318.547392
-105.688447,138,318.773367
-120.055114,113,318.965064
-118.235025,272,319.427525
-116.310439,75,319.55667
-119.285128,99,319.72689
-111.103499,56,319.827611
-117.409199,107,320.014555
-102.91513,157,320.28177
-101.226325,148,320.53175
-110.403279,250,320.942964
-112.200361,225,321.323775
-105.030039,174,321.611445
-96.574023,172,321.897108
-105.60041,256,322.32119
-106.136082,53,322.417977
-108.853627,54,322.51601
-107.239232,319,323.046697
-114.697289,73,323.173518
-100.618857,56,323.268458
-109.591732,59,323.372851
-113.795772,71,323.4972
-114.657637,77,323.645211
-108.937816,52,323.734023
-109.826814,51,323.82313
-117.985679,92,323.983668
-107.261449,47,324.067114
-110.197778,49,324.152927
-108.476503,45,324.233589
-117.551907,61,324.339395
-119.779606,60,324.443932
-119.774925,63,324.557072
-117.670162,63,324.662802
-115.998786,59,324.763024
-121.320655,63,324.874002
-123.01074,101,325.047671
-128.428266,149,325.301618
-103.937081,150,325.557165
-120.377802,65,325.669681
-107.1457,48,325.751019
-110.378598,52,325.84607
-108.795598,62,325.952425
-109.944419,58,326.055358
-108.303862,54,326.144737
-110.695539,66,326.265109
-110.418424,54,326.353405
-109.025749,53,326.44897
-106.878667,52,326.538153
-110.379157,60,326.642113
-110.998197,57,326.744799
-108.284482,60,326.84777
-112.665166,90,327.000859
-107.394286,52,327.096645
-107.296956,71,327.217049
-113.354368,111,327.407256
-109.157847,62,327.5121
-113.966416,70,327.630865
-106.519682,54,327.72683
-106.661205,51,327.824252
-106.411813,52,327.913247
-103.652879,70,328.039309
-110.25369,59,328.138061
-111.44646,86,328.28359
-106.738038,71,328.411292
-103.608301,68,328.525925
-127.987095,129,328.742787
-114.054972,70,328.867206
-101.456552,69,328.988048
-102.160027,113,329.174719
-98.73884,100,329.349174
-102.654401,815,331.499044
-91.725004,88,331.650794
-106.180624,132,331.868022
-101.893125,88,332.015612
-98.252492,143,332.262236
-110.332703,103,332.433887
-109.123515,97,332.599352
-106.095791,123,332.803718
-117.30012,83,332.949914
-97.235781,113,333.137417
-102.400668,258,333.565954
-103.127606,168,333.851948
-121.403522,101,334.020633
-94.622626,142,334.253428
-96.764766,135,334.478547
-102.862165,98,334.651211
-120.98579,145,334.89524
-101.598691,130,335.110526
-100.322955,105,335.286954
-104.237181,79,335.420909
-99.630425,113,335.612972
-98.622488,114,335.802994
-101.335241,80,335.936663
-105.27397,311,336.466552
-100.068374,141,336.704783
-129.557666,141,336.945448
-107.517489,45,337.024965
-110.946046,62,337.130805
-123.054664,139,337.371986
-101.907877,88,337.514417
-98.575834,128,337.729431
-100.082249,121,337.932735
-125.005989,135,338.168298
-102.340283,143,338.409863
-104.699324,76,338.538108
-98.54985,140,338.77122
-128.3204,179,339.076787
-103.301962,82,339.214893
-96.450871,139,339.452668
-99.469523,89,339.605316
-127.872568,168,339.888778
-103.88357,142,340.128571
-100.973913,134,340.356677
-97.242432,91,340.50824
-100.268232,78,340.64439
-100.120744,92,340.800941
-99.965604,107,340.979289
-99.360425,105,341.15498
-99.025416,79,341.289664
-96.758451,88,341.444877
-93.689659,180,341.744312
-96.865772,77,341.873644
-109.437696,49,341.95959
-148.719298,1497,344.414153
-128.989067,125,344.623587
-95.497064,239,345.025326
-115.225351,728,346.23856
-105.467436,378,346.863169
-105.036577,280,348.276403
18.931458,1600,351.000404
-73.413685,509,351.843736
-77.235669,283,352.309281
-112.787211,63,352.419789
-86.309774,196,352.742646
-107.889229,61,352.849154
-26.969941,851,354.242278
-115.557727,75,354.369618
-115.039016,79,354.503131
-121.512569,106,354.676144
-114.931829,63,354.781652
-124.15447,113,354.97767
-83.665916,271,355.422214
-92.738382,112,355.609961
-80.512745,176,355.901982
-81.823267,711,357.064786
-102.08821,484,357.860377
-19.952591,845,359.275874
189.480655,1600,361.882951
-107.242309,50,361.967192
-51.439785,379,362.544442
-106.631389,53,362.629686
-108.477776,65,362.738475
-112.68737,63,362.847789
-107.983693,45,362.925473
-125.763846,138,363.154947
-107.981623,64,363.26319
-109.116183,45,363.340819
-112.799188,48,363.425214
121.080292,1600,366.457775
-106.782437,59,366.557284
-106.522965,45,366.635792
-94.261933,241,367.036829
25.132555,765,368.297026
-104.311693,70,368.420045
-111.044548,100,368.585554
-103.025422,91,368.741936
-97.049427,86,368.885445
-92.331335,77,369.017463
-80.831176,124,369.221189
-106.32487,69,369.342699
-106.177779,77,369.474416
-100.152294,73,369.594924
-104.818512,74,369.721941
-86.652211,126,369.933961
-98.899677,70,370.050471
-105.023672,72,370.178979
-114.987331,47,370.257488
-103.886335,74,370.384997
-90.318632,91,370.537485
-94.432099,138,370.769157
-118.623359,94,370.925425
-86.627413,131,371.153409
-111.825192,76,371.281892
-106.61462,47,371.358492
-110.465451,54,371.454254
-69.485717,198,371.78814
-95.421929,116,371.988981
-79.093797,203,372.324194
-106.837089,52,372.416305
-75.329634,179,372.720357
-67.727056,303,373.221857
-104.403396,77,373.354973
-90.093191,134,373.582334
-84.983143,260,374.012615
-21.54015,799,375.337622
-73.728932,383,375.975894
-83.703353,147,376.218894
-60.727782,421,376.922158
87.888792,1382,379.210471
-1.234075,1186,381.197278
-121.524394,79,381.330548
-124.6134,75,381.456037
-111.374422,54,381.550232
-121.029567,73,381.671334
-118.239271,57,381.772396
-105.594971,32,382.279328
-105.71621,33,382.340823
-115.853828,55,382.433459
-105.160591,34,382.492801
-105.721134,33,382.550157
-118.148219,76,382.680361
-97.925938,103,382.857489
-102.470937,84,383.000135
-101.921696,49,383.080432
-102.177146,77,383.218583
-99.547685,52,383.307259
-102.809948,50,383.394194
-101.145429,63,383.501665
-100.112114,55,383.597404
-103.739906,51,383.683568
-100.767802,60,383.785233
-102.67687,58,383.885375
-107.494663,58,383.981923
-105.1989,53,384.070457
-103.98151,71,384.184664
-105.557313,58,384.280861
-102.858973,75,384.402576
-102.204207,61,384.50012
-100.610917,65,384.608333
-114.096805,49,384.689787
-101.710217,60,384.787837
-97.960062,102,384.956808
-102.719998,70,385.069316
-97.551678,68,385.181463
-99.135558,55,385.271989
-99.067324,89,385.421758
-123.698431,265,385.847667
-111.713094,165,386.108992
-122.568746,80,386.238978
-112.171651,74,386.361849
-106.289743,210,386.698355
-88.064256,153,386.941402
-130.303334,95,387.092111
-111.835435,46,387.168987
-130.959892,153,387.418796
-124.198951,67,387.525776
-102.243203,86,387.663657
-117.980837,134,387.878284
-98.957085,470,388.625458
-113.705508,1600,391.253218
-111.533088,52,391.345988
-110.868541,47,391.429214
-108.836141,49,391.511147
