#{"t_start": 1782227811.9130917, "env_id": "BipedalWalker-v3"}
r,l,t
88.725594,1600,612.820976
44.538686,1600,615.383581
89.839298,1600,618.011375
-110.822703,1600,620.478438
98.076004,1600,621.458779
-112.83604,1600,624.04136
-73.302146,516,624.360901
-75.82205,506,626.124554
136.471169,1600,636.295672
-113.944132,64,636.353728
-104.459992,79,636.400755
-108.502876,102,636.45862
-30.919546,1350,639.099167
-110.628882,156,639.235815
-75.254896,410,639.494226
-74.414585,409,641.248061
-103.580629,187,641.412344
90.780199,1600,642.668769
81.55151,1600,645.103922
-66.404173,1171,647.2609
-20.412366,1151,648.094361
-47.968708,812,658.564206
-49.90184,1097,659.457987
-112.030882,1600,662.251675
-106.352695,1600,664.965313
-27.171544,1000,665.784203
126.155481,1600,668.308608
126.319962,1600,670.839019
103.133258,1600,681.652536
114.521446,1600,682.96286
54.341246,1600,685.642424
-109.878919,1600,688.340965
-103.498101,1600,690.875906
-88.160732,357,691.064018
80.713771,1600,693.489287
69.131808,1600,704.70443
88.871583,1600,705.906078
-110.141969,1600,708.50447
55.712224,1600,711.000917
37.776079,1600,713.711419
-94.826655,558,714.055121
69.095448,1600,716.644333
-98.789883,1600,727.659543
120.993426,1600,728.962678
74.306891,1600,731.53313
-109.478384,64,731.593537
118.13098,1600,734.247375
67.178217,1600,736.942145
-109.346331,38,736.970669
-107.132986,1600,738.184541
-97.275225,1600,740.80034
-105.872827,1600,751.632768
109.886083,1600,754.353894
-89.600517,249,754.546274
83.858391,1600,757.391714
89.355257,1600,760.392301
115.628516,1600,761.677646
-49.892134,957,764.038684
120.881783,1600,776.994918
-110.902007,37,777.036302
5.498944,1600,778.325809
-111.499344,44,778.36791
68.781467,1600,781.335812
73.246227,1600,784.270435
-111.471224,39,784.313047
-102.435798,466,784.69226
-101.579026,1600,787.667191
55.67903,1600,790.571068
74.006331,1600,802.422425
90.348769,1600,803.719497
74.276813,1600,806.659423
70.292412,1600,809.613758
-41.259004,1098,810.500583
115.092736,1600,813.374934
97.528419,1600,825.015464
96.349296,1600,828.119193
96.230669,1600,831.152021
129.956958,1600,832.432063
129.857163,1600,835.42168
81.443488,1600,843.727476
-101.685954,1600,846.62116
-52.263099,793,856.219387
-107.841403,53,857.315271
106.976563,1600,860.315921
-101.553716,284,860.552009
162.616535,1600,863.64255
-112.867401,44,863.688593
133.847473,1600,867.710146
-106.001338,1600,869.061817
-119.992778,1600,872.121346
122.255173,1600,883.737848
129.288307,1600,887.728932
105.667938,1600,889.016946
-134.656663,194,890.726964
-92.941925,450,891.097079
133.43058,1600,893.917621
71.095052,1600,897.779994
71.028004,1600,900.682437
87.74769,1600,912.831482
-116.390002,1600,916.000285
-104.061743,1600,917.360089
90.769346,1600,920.284926
102.425966,1600,923.101991
108.540552,1600,925.89517
-121.702165,49,925.941325
-46.118072,1471,937.617233
-81.556957,425,937.957175
136.50069,1600,940.822211
142.673321,1600,942.09535
98.733949,1600,945.067703
-102.843588,1600,957.606932
94.852905,1600,960.656904
119.238771,1600,970.849027
-116.613625,1600,973.744348
110.556447,1600,976.6138
112.982333,1600,979.418115
121.416583,1600,984.499466
-111.721087,1600,985.826065
107.97125,1600,988.766538
59.4744,1600,1000.456516
98.723612,1600,1003.302477
-103.501412,748,1003.908214
-99.950911,1600,1006.78799
108.183182,1600,1009.727812
39.964723,1600,1010.994057
116.704121,1600,1022.745021
190.408698,1600,1025.608884
75.689532,1600,1028.439423
110.058701,1600,1031.283045
119.919919,1600,1032.560002
-98.607586,1600,1035.491637
-112.733581,24,1035.523887
-70.294867,921,1037.905242
79.774691,1600,1048.15943
141.704193,1600,1050.991043
151.131902,1600,1053.797833
-92.672176,333,1054.070903
92.472982,1600,1056.950918
89.092514,1600,1059.924832
131.498427,1600,1061.202896
147.194291,1600,1073.097281
-112.407397,25,1073.127708
103.015923,1600,1075.927564
153.168424,1600,1078.820782
169.064989,1600,1081.794026
149.048474,1600,1083.065583
137.231411,1600,1086.028502
-96.005565,690,1086.581292
-91.205115,135,1088.414905
-8.256836,1464,1098.468741
102.607104,1600,1101.366154
67.681223,1600,1104.27169
-96.515845,1600,1107.337139
-82.252296,411,1107.667517
140.592143,1600,1110.643444
125.157268,1600,1111.920974
-115.528513,72,1111.985345
165.747235,1600,1123.9047
123.124849,1600,1126.719596
84.730547,1600,1129.540987
110.860714,1600,1132.409933
-82.950634,558,1132.860912
95.437489,1600,1135.740284
74.547987,1600,1137.023159
34.577874,1600,1148.796804
14.888963,1600,1151.641464
171.58225,1600,1154.471909
114.757703,1600,1155.748268
-92.119674,588,1157.838037
143.081564,1600,1160.759642
-93.254356,1600,1162.108006
88.103921,1600,1173.873137
51.906595,1600,1176.749727
-100.744299,1600,1179.587339
124.190452,1600,1180.850467
-86.466154,342,1182.763288
157.078093,1600,1184.025438
-113.276698,25,1184.055965
96.369364,1600,1187.092051
-76.236001,708,1198.167748
115.344318,1600,1199.445494
-58.002071,1075,1201.810622
133.530925,1600,1204.586723
-21.574936,1563,1207.387681
151.507212,1600,1210.427407
130.856376,1600,1213.904606
138.352533,1600,1225.581414
-114.054652,25,1225.611423
88.673331,1600,1228.514611
30.676652,1575,1229.747854
108.065829,1600,1232.660931
114.589459,1600,1235.68943
-113.736592,25,1235.718807
-28.817857,903,1236.435843
103.876956,1600,1248.329603
105.33519,1600,1251.218059
172.892008,1600,1254.106595
65.583075,1600,1262.658295
107.589704,1600,1265.597654
65.441192,1600,1268.493955
64.101631,1600,1271.538446
-97.555231,1600,1282.975577
139.978753,1600,1284.260424
-114.330521,24,1296.850656
153.170859,1600,1355.888855
-92.58812,1600,1358.976914
136.580912,1600,1372.84781
94.451653,1600,1373.89667
57.327456,1600,1384.170487
112.715096,1600,1386.529303
40.023337,1600,1389.014569
105.102459,1600,1391.350708
97.23094,1600,1392.28045
-111.613765,25,1392.30739
123.253369,1600,1394.6887
54.73682,1600,1404.849765
-112.771934,26,1404.866935
-104.158979,1600,1407.182976
36.988079,1600,1409.312158
-111.547452,25,1409.341666
-88.054385,1600,1410.658646
-133.712237,552,1412.420339
-88.747943,1600,1413.724878
-71.718503,1360,1416.019679
84.182828,1600,1425.624185
153.582579,1600,1427.893888
97.683585,1600,1428.928025
83.076794,1600,1431.408817
116.506421,1600,1433.851748
99.209375,1600,1436.162547
-71.421874,575,1436.603805
155.585356,1600,1446.174017
-113.699551,27,1446.203163
125.369336,1600,1448.575264
84.145981,1600,1449.560027
110.193052,1600,1452.172177
91.948776,1600,1454.754061
128.167248,1600,1457.367423
13.37469,1595,1466.340277
-46.303737,606,1468.061753
-129.728266,125,1468.14188
-42.379671,817,1468.765316
5.269003,1433,1471.079617
-89.198413,364,1471.361154
-74.495372,1409,1473.757678
-104.506954,365,1474.048849
-133.380284,166,1474.184051
6.060917,1521,1476.656593
-113.631973,25,1476.686171
-113.013142,25,1476.715902
171.461184,1600,1479.229623
-111.294891,1600,1488.39677
33.010015,1600,1490.92887
139.161405,1600,1493.212502
94.837811,1600,1495.66434
-44.029954,1170,1496.593911
-41.603966,1600,1499.250435
136.377845,1600,1501.852484
102.909257,1600,1512.844995
140.217766,1600,1513.841234
75.967339,1600,1516.148113
128.069903,1600,1518.747281
168.473627,1600,1521.423123
-24.512167,1331,1522.456552
-70.957179,676,1524.349299
-86.543004,644,1533.017445
-102.936528,1600,1535.408902
134.886026,1600,1537.951915
-112.887398,25,1537.975178
31.806154,1600,1539.081877
-114.691043,48,1539.12682
97.405497,1600,1541.754842
75.347004,1600,1544.420952
-109.510227,732,1545.010378
93.905642,1600,1555.287153
106.901912,1600,1557.880376
153.081766,1600,1560.480892
75.419494,1600,1561.763817
-113.142145,27,1563.129212
-110.982516,25,1563.14849
52.927371,1600,1564.413178
135.727667,1600,1567.017417
