#{"t_start": 1782230520.8951876, "env_id": "BipedalWalker-v3"}
r,l,t
-102.041953,66,1.011521
-173.545314,521,9.930744
-106.908008,70,11.214807
-117.236449,81,12.710831
-127.875326,208,16.812571
-133.106323,108,19.011711
-108.04823,60,20.235913
-105.381836,51,21.280491
-102.992694,60,22.48067
-103.488862,81,24.109673
-115.926648,161,27.381046
-109.54926,66,28.75475
