#{"t_start": 1782244383.1359236, "env_id": "BipedalWalker-v3"}
r,l,t
-112.738138,77,67.249201
-110.547421,39,67.284865
-114.120356,57,67.323813
-123.691237,85,67.416143
-121.599598,71,67.499401
-114.466159,103,67.600462
-107.856735,32,67.637927
-115.447182,63,67.716284
-110.478261,40,67.749169
-108.475686,36,67.801601
-110.37374,37,67.819797
-109.306656,35,67.866329
-108.23539,68,67.958032
-82.819526,146,68.09921
-106.837696,32,68.154957
-114.478447,70,68.233372
-115.919025,49,68.284511
-115.410122,75,68.372412
-116.274311,49,68.432926
-93.036568,80,68.521103
-103.035186,72,68.60821
-20.472868,811,69.451809
-66.388256,1600,71.198618
-113.138618,1600,72.900388
-123.552593,1600,78.608845
-115.461512,1600,80.16476
-111.497465,1600,81.793792
-87.550007,1600,83.463292
-44.313578,1600,85.181195
-127.836191,213,85.372961
-123.527159,179,85.556324
-110.891904,146,85.720633
-107.09816,45,85.775218
-95.361601,277,86.070807
-122.360404,109,86.181737
-104.192645,91,86.289466
-103.11113,95,86.415254
-107.334273,46,86.453086
-101.853006,88,86.535819
-96.492356,101,86.643583
-100.726696,93,86.754396
-99.910196,110,86.872539
-123.926695,104,87.000543
-97.94668,124,87.135931
-97.519755,104,87.271804
-102.045387,81,87.338009
-98.721664,93,87.45496
-99.941233,80,87.558632
-103.774344,109,87.655965
-96.703137,95,87.741233
-104.15342,64,87.828918
-97.801184,94,87.932047
-99.937067,64,88.027283
-102.708548,71,88.083688
-99.25139,97,88.226328
-95.801774,110,88.327389
-99.265262,85,88.404754
-95.685075,102,88.521937
-103.604352,68,88.855497
-101.098589,90,88.966566
-101.383129,372,89.370484
-100.604609,96,89.472543
-104.654419,102,89.589866
-99.492751,97,89.705101
-100.096857,96,89.815252
-98.016609,380,90.234828
-96.422589,111,90.349247
-97.295658,102,90.473938
-103.280628,70,90.571915
-95.58048,147,90.754891
-99.968747,274,91.06071
-95.647198,109,91.146069
-95.4218,104,91.244832
-96.686604,141,91.38853
-82.349398,414,91.832536
-83.281979,195,92.07504
-94.53179,106,92.19201
-103.139171,105,92.327744
-97.964263,97,92.442652
-89.306016,192,92.68789
-102.66339,77,92.796552
-100.242653,86,92.887319
-97.747662,90,92.990239
-105.248865,84,93.094899
-105.158793,97,93.171056
-104.719596,96,93.276628
-105.253365,66,93.374763
-71.861158,405,93.819641
-97.612445,92,93.936726
-111.419389,58,93.991852
-102.272431,93,94.097729
-113.282607,54,94.138424
-121.164434,95,94.243076
-104.78295,78,94.348964
-102.364196,111,94.48039
-100.693763,87,94.582607
-103.53039,79,94.655539
-101.006832,92,94.77212
-101.779052,95,94.885777
-101.675343,97,95.005259
-107.743183,73,95.094431
-105.249909,73,95.175
-102.457415,103,95.289678
-116.667442,67,95.372069
-132.021787,152,95.569126
-106.356544,71,95.639817
-123.382806,99,95.741155
-115.076989,55,95.828274
-119.385425,79,95.922813
-106.71294,47,95.976499
-106.392738,47,96.03184
-106.37697,46,96.081887
-106.724182,45,96.145328
-106.10387,50,96.194617
-118.745392,98,96.323672
-95.444044,68,96.387779
-103.350374,349,96.745313
-121.206853,82,96.836161
-105.819925,74,96.938183
-102.168268,72,97.00412
-104.125258,65,97.093992
-123.128945,98,97.184633
-101.019676,113,97.330845
-96.254251,147,97.512191
-104.205126,412,97.941296
-95.657825,90,98.045258
-103.098569,107,98.159716
-121.436783,89,98.276582
-120.420565,98,98.39432
-113.371894,59,98.458541
-115.517556,67,98.524681
-115.264989,63,98.592062
-121.385144,92,98.714429
-118.064573,64,98.776589
-120.079013,94,98.874255
-119.61155,81,98.975502
-102.657021,80,99.096585
-117.686602,77,99.165341
-119.287711,91,99.258483
-114.619167,58,99.297934
-112.982287,50,99.347877
-122.604836,345,99.768196
-106.411923,29,99.792343
-111.507773,49,99.857903
-113.553106,57,99.939501
-116.505978,68,99.986749
-111.896979,54,100.059564
-115.362878,63,100.372613
-112.20283,49,100.407558
-110.899808,43,100.455922
-111.643812,45,100.510474
-113.349954,54,100.579172
-115.665214,65,100.651181
-112.500092,59,100.716672
-106.476285,36,100.753112
-107.573635,37,100.792813
-116.443862,65,100.89059
-106.650617,35,100.916252
-112.188907,55,100.985881
-112.733481,55,101.065338
-111.46263,46,101.104201
-108.85286,38,101.143356
-112.382043,47,101.193626
-112.289182,47,101.247501
-110.807689,45,101.312047
-111.183805,51,101.363499
-112.578781,64,101.443928
-110.886067,46,101.491338
-110.709194,47,101.543675
-116.067559,63,101.616392
-110.817769,45,101.644586
-110.593852,43,101.706243
-106.702487,35,101.749248
-113.131636,54,101.811856
-106.912581,34,101.84627
-113.656611,58,101.91443
-106.750382,34,101.959114
-112.719857,64,102.012773
-104.049088,159,102.144148
-115.187849,60,102.228036
-117.986188,92,102.350221
-121.647841,100,102.444332
-112.728703,91,102.537682
-112.265257,50,102.602786
-117.439554,65,102.683138
-99.493713,135,102.817983
-112.986581,72,102.925581
-111.045757,53,102.97903
-112.9687,54,103.023057
-112.002849,65,103.085708
-104.51805,79,103.19084
-112.167225,57,103.268689
-111.993225,60,103.3291
-113.826289,54,103.379069
-111.318648,56,103.433668
-101.504543,59,103.503784
-103.683619,58,103.585056
-118.243151,83,103.698295
-114.269761,60,103.767489
-103.644551,63,103.829829
-106.895985,32,103.857491
-113.97331,57,103.933648
-113.682139,65,103.998964
-113.149166,69,104.082025
-105.092524,33,104.130165
-104.517366,46,104.18083
-112.074597,52,104.246642
-111.903509,77,104.333399
-117.022564,74,104.421273
-103.5851,66,104.494482
-107.003791,38,104.53351
-118.866242,95,104.638304
-102.145594,61,104.709188
-107.369308,96,104.814967
-113.190603,166,104.990791
-105.54003,40,105.033851
-108.872242,136,105.178538
-107.833425,73,105.230838
-110.207814,46,105.272698
-103.464159,256,105.553045
-109.933574,50,105.6037
-106.831841,137,105.705814
-104.684506,72,105.797754
-98.832215,130,105.921509
-106.743319,78,105.983595
-104.422432,90,106.084738
-111.943072,108,106.181456
-130.166362,96,106.302269
-106.863649,158,106.491295
-110.637338,76,106.58102
-110.627941,70,106.665204
-98.755058,155,106.801299
-106.857575,74,106.903873
-105.138978,135,107.047712
-106.045173,89,107.149272
-105.982698,113,107.273882
-122.164119,87,107.365947
-110.494843,70,107.448582
-105.387792,64,107.523748
-108.125343,63,107.613154
-111.212966,60,107.68763
-125.851084,133,107.843948
-117.073504,90,107.960862
-109.930172,47,108.001251
-107.375046,57,108.070968
-103.854488,54,108.137982
-110.239616,57,108.210016
-104.105274,47,108.278805
-107.854506,41,108.305723
-108.134746,202,108.533588
-110.524433,136,108.66686
-121.368613,1600,110.491303
-120.02966,1600,116.122171
-110.27673,42,116.172146
-104.494734,73,116.256065
-103.024891,1600,117.795849
-89.498376,1600,119.538909
-112.991118,432,120.009275
-131.361265,227,120.243023
-49.721094,1600,121.999137
-166.172609,1457,123.527779
-112.211453,247,123.795508
-107.211604,206,124.03335
-101.419683,457,124.595604
-92.978112,106,124.678696
-95.230249,117,124.799015
-100.230066,91,124.911956
-105.240481,63,125.001452
-138.408921,807,125.855839
-106.261423,65,125.914264
-95.587999,118,126.484683
-103.79015,103,126.597967
-101.508318,64,126.65136
-96.000135,85,126.714189
-98.774161,114,126.80126
-108.445741,39,126.859741
-109.915436,39,126.910555
-102.160929,152,127.078649
-103.632341,118,127.200806
-113.390178,38,127.254783
-102.071255,276,127.501653
-50.386279,1600,129.283521
-111.655474,42,129.328355
-112.669543,39,129.381197
-108.270373,46,129.435847
-107.88806,44,129.481979
-114.24104,39,129.541083
42.37512,1600,131.261298
-111.464561,36,131.301985
-107.834928,40,131.373775
-110.366687,40,131.418808
106.53432,1600,133.117544
-57.889047,260,133.363568
-105.730885,47,133.408708
152.252718,1600,135.129886
-51.036781,1600,136.857172
-109.975121,34,136.906359
-109.544839,32,136.951244
81.75417,1600,138.875286
-113.709134,40,138.924452
-109.467719,35,138.964181
-107.120006,41,138.99173
-108.36395,33,139.034988
-13.192489,720,139.762627
-107.52887,39,139.816008
-35.759089,509,140.383173
-103.841712,117,140.509023
-106.496243,68,140.576155
-104.655117,81,140.67626
-104.764144,81,140.764115
-89.642263,205,140.979621
-108.992786,51,141.04826
-96.986016,170,141.24587
-106.172115,43,141.276932
-100.883276,149,141.429186
-105.940277,45,141.496528
-103.024839,88,141.596653
-104.357241,144,141.750848
-104.0216,41,141.793844
-106.139007,86,141.894575
-95.611741,207,142.116816
-101.526558,75,142.21038
-119.870554,85,142.28288
-107.918991,135,142.454452
-104.529855,58,142.515339
-123.735187,84,142.627843
-123.606035,87,142.733421
-101.573077,129,142.866674
-125.188794,118,143.021922
-123.813994,87,143.125032
-107.292819,76,143.225843
-125.925065,88,143.316906
-127.863511,96,143.432554
-128.93239,76,143.510975
-130.718961,85,143.569546
-131.809921,81,143.64528
-132.453489,133,143.794608
-124.844384,75,143.877096
-130.279229,92,143.948653
-133.142305,103,144.067712
-110.995133,115,144.200512
-133.91052,103,144.316407
-107.872802,83,144.429981
-133.203885,111,144.518286
-132.848518,148,144.68154
-123.195553,83,144.763128
-124.907821,92,144.87145
-126.339214,89,144.969327
-128.500456,107,145.098213
-126.877163,98,145.180047
-123.51702,71,145.262646
-127.736869,82,145.364516
-133.140008,197,145.579356
-129.516723,72,145.675396
-109.555212,74,145.735707
-108.360781,63,145.785942
-127.578114,78,145.880702
-124.048249,94,145.947153
-133.246159,119,146.07163
-107.670346,101,146.212826
-108.400034,58,146.280825
-109.053978,67,146.369404
-131.307235,111,146.497472
-106.60951,64,146.543128
-105.158195,64,146.614446
-106.621885,72,146.701304
-101.782826,70,146.77167
-105.315741,77,146.847622
-103.466077,99,146.964388
-115.3425,95,147.090927
-103.153094,151,147.252909
-100.151596,122,147.399505
-106.324019,79,147.497488
-104.612443,92,147.598338
-101.33156,134,147.753185
-111.024682,39,147.794963
-103.372361,70,147.881809
-123.908075,83,147.986237
-106.819447,62,148.048916
-140.202911,167,148.259867
-105.698209,127,148.399101
-102.451378,105,148.994516
-102.072565,128,149.135582
-130.100972,78,149.216624
-110.545889,104,149.360375
-129.888681,95,149.457106
-128.925669,88,149.569799
-111.421516,107,149.655082
-110.728178,185,149.873114
-108.780008,121,150.003405
-119.427943,72,150.102478
-103.982335,106,150.221267
-108.248267,140,150.37364
-113.37049,49,150.415725
-127.220101,72,150.486264
-127.353611,124,150.634168
-108.182914,153,150.80091
-105.024096,40,150.860291
-109.099937,61,150.938638
-101.0525,95,151.067472
-102.056013,94,151.151282
-98.863348,185,151.375688
-101.687765,90,151.482133
-102.167907,78,151.590976
-96.524489,87,151.67612
-114.917408,85,151.755501
-100.183052,114,151.887762
-99.642986,90,151.974176
-107.965751,49,152.046682
-103.202379,147,152.201277
-98.558116,112,152.307651
-100.685319,83,152.399056
-98.270748,72,152.452338
-132.794474,219,152.684985
-124.460591,125,152.82356
-99.586125,85,152.925607
-111.693283,158,153.090286
-101.369863,84,153.163113
-104.47707,90,153.272794
-115.524796,163,153.43659
-104.431577,157,153.610451
-98.05219,113,153.726314
-128.246453,152,153.919968
-117.068302,351,154.243882
-129.828693,212,154.487195
-125.358439,151,154.645571
-117.577595,80,154.743607
-102.368303,79,154.846534
-106.681851,105,154.947934
-101.758961,131,155.078727
-139.728105,228,155.338142
-103.429248,135,155.472943
-116.714236,254,155.721691
-122.545264,83,155.824498
-139.940393,241,156.072126
-124.584164,141,156.250916
-105.816681,106,156.384266
-105.855583,83,156.483949
-106.973701,76,156.575714
-107.212685,75,156.655767
-108.325907,73,156.755715
-105.002091,84,156.850455
-100.228017,137,156.98952
-105.748552,82,157.089611
-127.588236,194,157.296817
-98.230462,108,157.420932
-101.972877,130,157.533474
-101.934292,96,157.629055
-111.911626,84,157.722477
-98.772942,103,157.826509
-98.722099,75,157.924704
-97.816317,94,158.006972
-101.871467,93,158.122719
-101.033355,110,158.267236
-107.050276,161,158.444631
-129.631551,171,158.611049
-128.31208,153,158.782415
-130.590235,197,158.956757
-131.536314,216,159.182685
-134.946123,189,159.358088
-121.534882,110,159.487479
-133.963555,173,159.691813
-147.457668,308,163.990711
-125.01357,127,164.115141
-121.310386,111,164.24524
-103.643129,51,164.313949
-131.672767,173,164.487431
-98.963121,107,164.596044
-125.002304,145,164.733987
-128.294449,141,164.889764
-147.399606,383,165.295713
-170.67738,739,166.065729
-120.111114,101,166.163548
-119.360681,110,166.276044
-125.808528,145,166.425325
-119.296433,91,166.516004
-102.150213,134,166.67666
-123.571634,103,166.812591
-98.634023,117,166.947317
-99.813721,77,167.051774
-99.9486,109,167.146071
-115.634482,114,167.272439
-96.648068,99,167.363727
-102.085737,83,167.436546
-101.643693,115,167.595006
-103.236307,84,167.680465
-109.318871,87,167.785193
-108.362681,76,167.857558
-116.481772,69,167.916151
-108.871827,101,168.057418
-118.549678,83,168.148338
-108.426465,115,168.263564
-106.600077,83,168.365315
-109.2205,74,168.414942
-109.848584,55,168.453085
-121.155223,114,168.598943
-116.867115,83,168.702256
-112.668661,68,168.786643
-117.779429,100,168.870058
-117.27764,132,169.015298
-131.994002,344,169.425546
-130.437071,242,169.720699
-124.325094,149,169.888067
-145.510077,595,170.572626
-155.658884,530,171.15958
-125.403761,312,171.48871
-119.217717,139,171.616175
-118.471094,140,171.756382
-121.810541,147,171.926466
-131.187403,372,172.323245
-141.763482,443,172.834628
-129.404256,357,173.201609
-118.304256,204,173.417896
-126.509831,213,173.67267
-168.725327,774,174.473084
-111.705313,132,177.76199
-120.97782,258,178.039006
-128.487198,329,178.340258
-108.132345,123,178.456489
-111.030309,87,178.522826
-122.702633,273,178.806744
-102.500472,141,178.944691
-110.597449,100,179.040671
-99.621203,174,179.186914
-142.519054,407,179.591203
-102.993487,99,179.691151
-111.591046,158,179.862241
-104.15206,109,179.979805
-115.399502,105,180.098151
-101.233921,88,180.186149
-100.033581,69,180.278359
-99.327774,79,180.374484
-99.302174,74,180.463821
-106.138348,142,180.604712
-99.302611,82,180.692063
-102.435875,79,180.794083
-107.674788,124,180.925546
-143.432529,277,181.240844
-121.688418,109,181.372612
-102.983915,130,181.521396
-103.484837,112,181.625463
-107.309761,56,181.713479
-127.019335,187,181.919417
-108.899052,120,182.063186
-126.463336,187,182.264962
-145.645293,623,182.990503
-136.072249,262,183.277339
-119.154321,166,183.496736
-126.165454,178,183.677518
-122.937921,102,183.811018
-128.690321,208,184.028991
-114.92271,122,184.166435
-95.30761,143,184.361635
-104.372637,130,184.511273
-132.967166,226,184.754334
-108.849138,134,184.896934
-103.065518,69,184.945459
-101.576194,70,185.022314
-111.910805,139,185.162326
-111.911876,88,185.262916
-106.380071,103,185.394747
-119.047489,143,185.562381
-117.142701,73,185.646766
-132.905534,282,185.907328
-116.774836,135,186.02882
-105.616765,43,186.102444
-123.946291,100,186.180106
-115.64797,279,186.487133
-111.598933,131,186.635205
-120.044099,176,186.824773
-104.398241,85,186.941904
-108.645514,77,187.015938
-119.807915,214,187.246407
-108.31705,161,187.425281
-108.491787,105,187.555652
-109.536126,96,187.663919
-97.192502,210,187.880786
-113.047472,145,188.066834
-112.127795,257,188.332705
-97.607716,183,188.531346
-95.506971,93,189.365421
-104.581986,96,189.444228
-96.348588,152,189.559273
-105.380097,110,189.678923
-113.703187,105,189.768459
-114.878254,101,189.859725
-107.707457,183,190.009971
-132.79653,247,190.22005
-107.636291,127,190.355789
-105.79485,123,190.499555
-114.001449,138,190.664253
-104.768862,47,190.704548
-108.464448,105,190.849232
-116.650464,101,190.949411
-105.914394,46,191.004081
-114.217034,110,191.133597
-113.35549,85,191.200115
-91.135413,158,191.402636
-127.085099,221,191.649796
-108.105628,101,191.752433
-105.094749,137,191.906242
-123.095968,124,192.034207
-126.512251,163,192.218617
-113.211157,69,192.276093
-93.380261,95,192.368037
-92.613472,121,192.507616
-117.019618,98,192.616524
-110.059028,77,192.70156
-104.816979,77,192.773368
-102.615027,79,192.868136
-107.951881,46,192.918503
-105.477366,84,193.018726
-105.186735,211,193.251236
-104.446592,121,193.388663
-109.713698,79,193.485173
-111.598772,98,193.587869
-117.869444,91,193.702609
-107.064929,50,193.741042
-114.798315,101,193.819377
-107.984968,40,193.861728
-114.288665,63,193.924308
-111.041767,53,193.993226
-114.624864,94,194.118527
-109.904766,54,194.152581
-105.453287,37,194.197525
-115.897344,71,194.269389
-105.572119,37,194.319735
-115.541634,68,194.40915
-107.814042,44,194.436
-108.206565,52,194.50966
-109.979356,57,194.590967
-107.387868,39,194.640482
-123.115274,113,194.766712
-118.188392,178,194.972285
-94.633891,75,195.053307
-108.544177,52,195.120632
-129.129822,150,195.324557
-109.452401,53,195.37496
-95.544789,123,195.508683
-107.030066,117,195.59106
-108.671346,119,195.741864
-104.989911,95,195.857561
-111.34534,120,196.001809
-96.60563,101,196.104552
-103.002765,98,196.228323
-112.925878,148,196.374525
-107.395348,113,196.525916
-102.765449,167,196.690046
-97.576373,104,196.804664
-136.617407,451,197.324436
-109.697482,160,197.48812
-109.706239,119,197.639395
-137.56742,297,197.988353
-101.543278,150,198.193605
-92.522286,144,198.357369
-94.715319,1563,200.009717
-5.606628,1600,205.231411
-107.232268,45,205.297584
-106.744886,40,205.345082
22.567716,1600,207.005803
-105.322148,48,207.048133
-106.145205,45,207.095724
-93.767231,172,207.253652
-106.87749,47,207.296918
64.502342,1600,208.969903
-106.757716,45,209.027987
-106.501606,45,209.047495
-108.159671,46,209.114365
5.624975,1600,210.854192
-107.195477,45,210.899665
-115.31095,78,210.971433
-106.142653,41,211.016556
-107.466701,42,211.056561
-107.51951,45,211.119942
-107.26986,42,211.182814
-104.521293,90,211.258046
-108.280707,40,211.283071
-47.085603,1600,213.064222
23.091506,1600,218.910761
-151.29456,1600,220.507503
-109.299262,48,220.559204
-132.289773,1600,222.188584
-128.774291,1600,223.976924
-138.956026,1600,225.694686
-126.334564,1600,227.429204
-107.47155,1600,233.128174
-100.980959,1600,234.7693
-94.345731,1600,236.403561
-73.378503,1600,238.227294
-78.293659,1600,240.006303
-59.883118,1600,241.723831
3.517303,1600,243.52941
-74.843542,271,243.825442
-120.172945,87,243.900971
-107.668937,97,244.247512
-116.057243,81,244.343268
-110.397148,78,244.430456
-112.624868,63,244.497319
-116.907537,83,244.599134
-49.966687,1600,246.311974
-55.148356,1600,247.963005
-46.685228,1600,249.780331
-44.399811,1600,251.584906
-117.895751,86,251.699512
-36.9141,959,252.748597
-98.754682,85,252.850185
-84.584352,284,253.15402
-112.940674,72,253.235367
-120.09707,89,253.334298
-99.719818,101,253.454184
-101.280398,96,253.550739
-120.086628,97,253.665202
-112.935835,61,253.717608
-62.542857,962,254.764251
-99.126909,88,254.877069
-120.449934,84,254.994728
-117.09149,78,255.055808
-33.431535,1600,257.120552
-60.51196,767,257.979719
-82.326822,1063,259.193665
-92.460813,150,259.371341
-98.536446,373,259.807802
-95.178226,94,259.91426
-94.688529,185,260.122666
-97.226791,113,260.283149
-94.64449,97,260.388911
-96.262835,81,260.485456
-97.354634,79,260.585641
-101.377908,159,260.744602
-99.447854,149,260.911257
-100.281211,100,261.039335
-150.594159,1419,262.524055
-96.769723,180,262.724872
-101.994498,97,262.841293
-133.626101,173,263.040922
-102.448724,74,263.123792
-115.538539,62,263.182125
-105.897328,139,263.353443
-103.408439,84,263.44623
-98.322315,179,263.625146
-95.627475,176,263.813776
-114.727798,134,263.992923
-101.238346,126,264.144775
-100.40344,185,264.323972
-5.229755,1600,266.059682
-99.302813,86,266.143589
-93.968084,435,266.898941
-124.350026,86,267.005549
-121.949856,91,267.081263
-103.045526,171,267.279881
-119.192771,93,267.382361
-122.130485,84,267.463755
-119.813403,74,267.545502
-120.288282,74,267.628761
-117.999983,69,267.71547
-110.045121,47,267.745517
-107.966767,44,267.779228
-107.229665,44,267.82818
-113.56088,67,267.923669
-118.82986,71,267.979201
-107.953607,44,268.01698
-115.036026,73,268.095787
-115.303502,60,268.167002
-108.73737,65,268.21184
-108.18631,63,268.267299
-111.814356,69,268.311985
-110.488571,80,268.396386
-115.038801,107,268.514395
-110.125895,86,268.621303
-108.536924,69,268.680494
-107.941558,69,268.778249
-127.406341,165,268.94583
-90.830347,128,269.051197
-107.839711,182,269.267462
-93.457526,203,269.501647
-117.514375,122,269.638675
53.254516,1600,271.431177
-78.570023,1600,273.18324
-74.438713,1600,275.020054
-67.936024,1600,276.802927
-89.692142,1247,281.944186
-117.174467,69,282.023766
-111.124783,72,282.060743
-98.540215,109,282.174157
-92.579185,133,282.300019
-118.175888,107,282.392602
-78.37666,191,282.560392
-120.704452,143,282.709116
2.588893,1600,284.292435
87.480606,1600,286.093942
-117.684573,93,286.194008
-78.54886,235,286.461432
-82.491939,150,286.629069
-78.658761,160,286.794108
-113.720655,66,286.900594
-44.832356,679,287.568558
-106.849083,45,287.628656
-115.535509,66,287.716565
-111.994901,68,287.794998
-94.000987,327,288.219974
-113.333977,91,288.28381
-73.212392,216,288.517848
-79.315078,191,288.724389
-59.824467,349,289.095397
-103.749389,119,289.207695
-94.439142,291,289.500855
-89.297426,140,289.648957
-60.687248,812,290.530144
0.819851,1176,291.78526
-98.085884,93,291.898892
59.91864,1600,296.668183
-95.234301,140,296.823218
-114.23472,79,296.886889
-114.441224,65,296.955473
-47.128069,1063,298.008228
-112.86073,60,298.070111
-112.834418,61,298.145157
-113.679337,67,298.229863
-114.434469,64,298.292209
-132.417111,130,298.424564
-100.062156,140,298.600303
-101.964432,100,298.705233
-93.401843,145,298.869399
-96.936239,99,298.987684
-99.753798,97,299.106605
-85.825285,263,299.356324
-108.886281,47,299.42516
-107.541132,44,299.473113
-107.580797,44,299.538145
-118.099474,107,299.654953
-111.2103,54,299.69098
-111.420588,53,299.738586
-107.804289,44,299.806078
-7.393573,1600,301.624368
-66.635659,1600,303.402642
-79.475127,1600,305.079158
-74.849021,1600,310.917382
-113.334998,52,310.966772
-103.274066,1600,312.451256
-76.75743,1600,314.082224
-72.659309,1600,315.870554
-69.173014,1600,317.65638
-109.871991,42,317.7113
-114.75813,88,317.80057
-60.689186,1600,319.633537
-111.519821,56,319.713591
-116.153446,104,319.830231
-108.81736,40,319.88626
-111.812538,51,319.956624
-115.354308,95,320.06696
-100.495554,301,320.404059
-108.310743,39,320.437844
-88.77279,155,320.62132
-90.093417,159,320.808089
-97.667875,142,323.611568
-109.027487,240,323.87677
-102.368913,278,324.191417
-101.65119,174,324.375885
-52.090269,1450,325.913626
-91.243197,115,325.992929
-96.107963,122,326.134155
-95.451356,136,326.293174
-95.454592,111,326.37881
-92.142212,188,326.611428
-92.805491,152,326.742146
-85.420477,859,327.648381
-95.071211,113,327.761089
18.836728,1600,329.532588
-88.80706,651,330.22872
-0.219481,1600,331.936451
-94.736404,355,332.297188
-61.791898,326,332.697405
-74.84238,219,332.931733
-84.205253,180,333.131606
-89.556228,193,333.315442
-93.714176,144,333.436357
-107.953784,129,333.548192
-106.171619,145,333.698773
-107.44331,155,333.882474
-107.253664,164,334.06549
-80.038248,647,338.405406
-111.137356,90,338.503315
-94.927222,185,338.70325
-90.699357,121,338.820175
-63.561993,257,339.088014
-98.676875,153,339.270422
-60.891593,484,339.737391
-25.248031,1600,341.330118
2.221606,1600,343.089896
23.018124,1600,344.924839
48.421011,1600,346.493376
34.335669,1600,348.26609
-158.101193,1523,353.580255
-120.859403,77,353.667661
-126.823462,571,354.219356
-118.094684,65,354.299688
-126.797862,114,354.394272
-116.282234,54,354.437162
-124.378429,85,354.499595
-117.249469,55,354.549346
-116.287401,54,354.599844
