#{"t_start": 1782227811.909226, "env_id": "BipedalWalker-v3"}
r,l,t
-6.193096,1600,1722.598879
-40.153746,1600,1747.524826
9.217019,1600,1777.881436
-147.249627,1068,1793.677421
-122.441883,82,1795.327724
-126.699898,185,1797.581639
-104.518377,137,1799.672713
-72.352592,1538,1823.892369
-112.388608,166,1826.038217
75.888636,1600,1849.861588
-93.242299,211,1853.618827
142.904219,1600,1879.068657
145.997179,1600,1903.08721
-114.926204,411,1907.769136
-104.45096,303,1913.019665
-103.242733,122,1914.791517
142.212929,1600,1946.109219
141.818884,1600,1970.237698
95.184897,1600,1995.300913
104.890781,1600,2020.421725
140.354917,1600,2046.760955
-58.900778,494,2053.80984
73.323448,1600,2076.431429
116.220039,1600,2114.64564
105.075758,1600,2139.174438
124.268538,1600,2164.861324
182.744284,1600,2189.570152
-83.310277,440,2197.774271
154.832694,1600,2223.486918
-75.934311,301,2228.827547
177.045595,1600,2254.8638
-25.999099,599,2275.829958
-13.494772,771,2287.57623
201.996517,1600,2313.936198
208.642756,1600,2345.909529
77.704181,1460,2379.342887
216.267079,1600,2414.823177
232.563011,1600,2450.794396
269.908117,1524,2497.132288
274.757226,1394,2528.009048
260.074317,1592,2563.549321
268.597008,1469,2596.292518
264.600801,1513,2629.778235
92.99358,1374,2659.983585
267.056261,1451,2691.939669
