#{"t_start": 1782230560.1994348, "env_id": "BipedalWalker-v3"}
r,l,t
-102.287866,53,482.531482
-111.798294,113,482.737502
-102.132857,45,482.825011
-101.630091,48,482.915519
-102.217255,59,483.02703
-102.596563,50,483.121538
-104.0973,42,483.201046
-99.275442,64,483.321557
-103.824505,44,483.408067
-120.723916,159,483.692557
-103.198025,60,483.804067
-101.786297,57,483.908747
-104.387851,53,484.009959
-99.982495,57,484.115179
-102.991311,48,484.209288
-106.437374,483,485.039176
-96.793267,92,485.207711
-104.010982,43,485.288595
-103.211256,45,485.373102
-107.464673,135,485.61812
-112.135881,102,485.822345
-105.025607,46,485.907739
-103.988083,43,485.993672
-103.159505,42,486.073927
-102.619841,44,486.159287
-112.586842,72,486.289374
-119.666715,126,486.515054
-102.677717,42,486.597892
-102.487869,46,486.686905
-103.872447,43,486.77025
-104.28351,76,486.910041
-105.348643,86,487.064135
-103.436532,44,487.150751
-104.022852,44,487.235773
-99.598189,64,487.357944
-107.851055,115,487.563596
-101.687738,79,487.706866
-99.726937,53,487.809981
-101.608648,108,487.99892
-104.445065,44,488.084348
-100.56061,44,488.167482
-113.65494,56,488.275119
-116.384882,145,488.52774
-101.42661,63,488.645965
-103.987432,51,488.741462
-102.603518,49,488.835387
-100.722609,64,488.970617
-100.221633,97,489.146252
-103.158299,54,489.252259
-102.70593,45,489.337543
-102.514649,50,489.433237
-104.369195,53,489.530643
-99.995696,72,489.665221
-101.540997,50,489.759619
-101.914248,51,489.854744
-103.687473,55,489.957253
-113.64739,110,490.160271
-101.814456,69,490.286783
-102.539894,48,490.37429
-104.269441,47,490.465797
-110.184752,39,490.543305
-103.775255,53,490.639815
-45.685376,1600,493.911532
-105.44424,1600,496.634666
-117.965225,1600,499.382282
-103.336942,61,499.493297
-102.635569,50,499.5853
-104.598665,49,499.679313
-103.633433,50,499.77382
-103.002117,64,499.900838
-103.768209,86,500.055073
-114.343953,65,500.172581
-112.982796,46,500.262091
-104.415392,48,500.353599
-102.250335,66,500.472356
-104.472662,52,500.57138
-102.901977,60,500.6822
-113.903604,47,500.76847
-105.841152,46,500.854402
-105.3591,60,500.963205
-105.866372,49,501.055761
-103.321653,73,501.196281
-112.370028,68,501.319924
-109.460355,125,501.541066
-104.263936,61,501.658536
-102.85228,73,501.791557
-119.356798,93,501.957596
-155.065135,1234,504.163216
-105.164036,63,504.280804
-105.830576,46,504.367465
-105.267934,56,504.470539
-103.926055,52,504.571448
-102.223099,65,504.689312
-104.341543,49,504.788245
-106.711577,65,504.905738
-114.521284,62,505.018007
-103.908441,45,505.103992
-126.922615,137,505.343507
-103.260608,46,505.434015
-103.804937,39,505.509524
-105.270682,53,505.610032
-104.084238,43,505.69954
-105.785705,45,505.789543
-102.86148,44,505.875049
-103.332935,41,505.957558
-104.529812,42,506.039068
-103.138967,34,506.110576
-103.559311,45,506.199085
-102.439688,47,506.286092
-104.74636,42,506.3726
-105.853742,43,506.457108
-103.516267,57,506.566616
-103.46892,47,506.659125
-105.55875,54,506.760633
-104.239711,51,506.855874
-102.098808,50,506.948382
-103.214772,51,507.045893
-102.573846,60,507.1594
-138.998058,565,508.145204
-104.274806,45,508.230431
-104.40823,33,508.29894
-103.692267,54,508.402449
-103.185765,34,508.467449
-104.675161,40,508.552958
-103.179484,34,508.620467
-104.175939,49,508.715975
-105.66681,47,508.805497
-104.281453,53,508.91101
-103.459104,34,508.983012
-103.979455,47,509.071518
-104.743879,43,509.155881
-103.529042,33,509.22139
-104.015113,38,509.296898
-116.404944,71,509.428408
-103.881237,39,510.122957
-106.283524,57,510.236239
-107.796534,48,510.329137
-106.808918,89,510.491208
-105.335327,49,510.585455
-104.269246,39,510.659513
-106.313484,49,510.753861
-82.346314,1600,513.544473
-104.061199,81,513.69762
-66.579394,1600,516.468472
-105.115638,48,516.56198
-104.676299,81,516.707998
-77.361987,1600,519.488559
-104.627888,38,519.565144
-141.352575,1600,522.33206
-142.235673,1600,525.099256
-132.637494,1600,537.975067
-124.072213,1600,540.747385
-125.418032,1600,543.51169
-124.378067,1600,546.292981
-103.085589,1600,549.247785
-68.121349,1600,552.094744
-85.379468,1600,554.945686
-79.177393,1600,568.01683
-77.687684,1600,570.82689
-69.957332,1600,573.640631
-88.4307,1600,576.310528
-101.038927,113,576.503789
-103.200387,48,576.592298
-104.383779,64,576.705807
-101.801584,134,576.937331
-104.261924,50,577.029334
-99.482868,77,577.160348
-112.823795,74,577.291856
-103.802523,51,577.384364
-101.588895,95,577.547809
-103.7577,52,577.640316
-83.74586,1600,580.288351
-85.964057,1600,592.754023
-83.015092,1600,595.507583
-86.485047,1600,598.254902
-94.151661,1600,600.988378
-80.176111,1600,603.766421
-84.677296,1600,606.530513
-102.016031,91,606.697528
-82.606538,1600,609.462465
-78.806744,1600,621.985142
-82.086522,1600,624.739547
-78.47649,1600,627.496501
-85.753808,1600,630.270411
-77.030614,1600,633.022112
-80.699801,1600,635.759764
-78.512961,1600,648.398577
-77.14625,1600,651.147985
-87.41697,1600,653.910331
-81.418305,1600,656.676694
-85.039455,1600,659.421807
-82.065402,1600,662.173936
-111.532617,44,662.255862
