#{"t_start": 1782284983.852502, "env_id": "BipedalWalker-v3"}
r,l,t
-111.169251,1600,1.403634
-123.783917,1600,2.89572
-103.697432,1600,4.207823
-102.905368,1600,5.616226
-107.655629,60,5.658518
-94.830836,1600,6.209754
-117.688912,71,6.23496
-116.396661,79,7.005636
-117.072064,72,7.033679
-102.380411,71,7.061822
-96.11373,1600,7.605289
-123.266404,116,11.475154
-99.642077,87,11.508378
