#{"t_start": 1782231233.9887154, "env_id": "BipedalWalker-v3"}
r,l,t
-114.933354,58,226.530138
-61.046321,1600,229.322521
-50.358383,1600,232.100761
-59.668484,1600,234.877047
-51.105879,1600,243.171307
-55.23497,1600,245.981246
-109.263899,46,246.071494
-61.322045,1600,248.85336
-120.782789,956,250.511184
-96.442577,71,250.644891
-104.717066,47,250.732989
-96.755306,79,250.879091
-97.709187,131,251.11076
-106.114698,48,251.211328
-105.916718,46,251.299265
-97.313238,228,251.700876
-92.190601,104,251.89843
-102.7079,80,252.044919
-93.147541,140,252.301812
-106.054391,290,252.803129
-107.665813,49,252.898831
-61.936301,1600,255.677676
-104.72994,182,255.994207
-142.901526,1011,257.735629
-113.542024,66,257.857646
-113.529898,85,258.010157
-106.902831,45,258.098409
-103.717111,382,258.764984
-110.689828,355,259.391526
-100.660818,96,259.563549
-92.890162,159,259.843574
-105.06961,198,270.26368
-101.111512,55,270.367908
-110.817922,464,271.175534
-104.71037,191,271.508075
-110.167053,182,271.84362
-103.647359,36,271.915964
-104.330675,147,272.176496
-109.625912,317,272.732067
-101.861436,82,272.887092
-99.782962,159,273.163627
-100.897894,132,273.399031
-99.667618,88,273.559011
-123.319208,102,273.749002
-131.378219,849,275.214373
-122.328635,949,276.950171
-106.849262,310,277.493371
-104.358752,129,277.721395
-92.403868,177,278.041931
-103.475356,114,278.243958
-110.467844,50,278.33947
-107.701283,44,278.425983
-100.326248,63,278.544201
-95.019001,104,278.729222
-112.790434,64,278.843732
-97.185202,110,279.047758
-94.285927,116,279.257781
-100.432133,67,279.3808
-95.996498,116,279.586823
-97.519457,102,279.771565
-107.949656,51,279.874079
-107.829091,74,280.009592
-96.932537,94,280.173613
-95.318022,90,280.345133
-108.119611,43,280.429644
-98.065799,104,280.613664
-101.743371,71,280.745175
-115.720265,122,280.965109
-99.460977,83,281.11662
-98.83814,111,281.313406
-98.505428,86,281.467425
-99.550349,102,281.653797
-97.553993,108,281.851819
-106.765673,47,281.942325
-106.706771,43,282.023835
-98.983977,103,282.211854
-104.805236,50,282.306365
-99.265001,79,282.449879
-108.346113,50,282.545386
-94.055153,96,282.722156
-91.755896,97,282.896177
-96.289513,89,283.05969
-103.547142,117,283.265217
-107.147926,224,283.660753
-97.286213,106,283.854772
-96.646871,167,284.14502
-96.413755,87,284.302039
-97.794983,91,284.473058
-107.716612,53,284.571568
-102.687971,80,284.717078
-100.317463,78,284.862096
-99.317798,71,284.992606
-99.917573,57,285.099116
-101.164386,46,285.191628
-103.12981,50,285.287138
-91.904794,104,285.475876
-94.168818,110,285.676896
-95.320063,99,285.858411
-106.368395,62,285.994427
-105.748986,49,286.083939
-102.662569,141,286.343958
-99.959383,170,286.643489
-102.452185,80,286.790512
-102.89805,77,286.928984
-106.35255,316,287.486043
-98.606942,137,287.734064
-116.38382,116,287.939086
-98.693394,194,288.84204
-101.772128,140,289.089571
-113.37116,49,289.179859
-96.9874,149,289.44488
-115.833223,508,290.328366
-94.534556,115,290.541386
-77.992839,407,291.239957
-97.983769,151,291.513237
-99.979071,118,291.726672
-106.61979,362,292.357633
-99.698874,288,292.862691
-85.832147,377,293.51949
-104.538734,376,294.177895
-66.414293,1600,296.970395
-111.393556,44,297.052399
-110.277014,46,297.142906
-110.147621,41,297.219416
-109.792296,42,297.299926
-59.11552,1600,300.109367
-23.852081,1600,302.879554
-78.6374,1030,304.673535
-57.333214,1600,307.983523
-2.499502,1600,310.657156
-108.01745,58,310.762666
-106.0966,35,310.831172
13.587295,1600,313.506218
-103.491705,40,313.582117
-108.192743,57,313.684277
-100.260928,55,313.78651
-39.006942,1600,316.529492
-59.585443,1600,319.342028
-34.616,1600,322.161195
-65.167064,1600,335.223363
-72.081664,1600,338.025578
-107.297135,41,338.105087
-27.051689,1600,340.896779
-25.949643,1600,343.69705
-46.185935,1600,346.504218
15.528311,1600,349.28555
41.320487,1600,361.986556
20.662505,1600,364.763822
27.939385,1600,367.563599
-44.393496,1600,370.357767
-117.19354,643,371.472699
-108.758302,222,371.854735
-119.410594,67,371.981244
-95.31355,162,372.271772
-118.419531,66,372.393286
-104.317448,120,372.60581
-118.762043,84,372.757319
-122.380595,117,372.975338
-119.148027,60,373.08709
-119.538217,64,373.202121
-107.052432,38,373.282122
-101.891515,84,373.43614
-112.919,146,373.703724
-108.745593,60,373.820235
-112.369073,70,373.956745
-115.442095,81,374.104762
-91.903128,111,374.30578
-109.798901,55,374.40929
-100.479032,93,374.581799
-96.868667,271,375.061345
-97.685687,170,375.361614
-93.1383,142,375.61214
-92.530229,103,375.804994
-99.143555,99,375.982504
-116.955031,82,376.132522
-100.459481,86,376.293035
-101.694821,76,376.431051
-91.25303,115,376.64407
-111.278127,223,377.034109
-101.997311,96,377.210129
-95.708861,86,377.36864
-101.907498,84,377.529659
-97.191823,113,377.728678
-101.317546,115,377.934714
-98.021355,117,378.146735
-94.73337,110,378.341753
-97.406983,87,378.505775
-96.048023,81,378.652285
-102.333055,112,378.854305
-113.992871,104,379.038323
-93.28857,130,379.969584
-97.553146,129,380.201121
-118.058655,104,380.388633
-94.290645,125,380.61516
-92.098984,118,380.83094
-100.940838,52,380.93545
-100.480303,60,381.04696
-95.329391,118,381.258979
-92.315748,222,381.645016
-98.372143,155,381.926546
-105.285404,492,382.777256
-95.123079,110,382.97314
-100.201294,190,383.301179
-105.116193,507,384.180061
-98.371889,273,384.653607
-112.082642,80,384.801627
-98.678902,137,385.045357
-99.05494,207,385.412524
-110.96287,115,385.61573
-118.321662,591,386.635521
-101.559074,325,387.200988
-57.479365,1600,389.974725
-106.111904,207,390.338459
-113.910289,541,391.269227
-118.118697,214,391.652358
-127.256073,828,393.081832
-107.889952,179,393.396459
-78.343317,1600,396.154889
-101.823003,141,396.407284
-78.325914,1600,399.742863
-126.115244,1136,401.719613
-118.645495,673,402.876935
-98.331305,160,403.156465
-104.336363,255,403.606759
-97.906261,201,403.960533
-106.826699,52,404.069041
-107.795708,47,404.155551
-117.332948,111,404.353572
-119.601819,87,404.514085
-99.652577,72,404.6431
-105.26189,127,404.869119
-106.897117,50,404.964628
-100.054365,88,405.128647
-102.32432,79,405.272589
-110.253078,50,405.369047
-95.441085,100,405.548388
-100.15133,92,405.711554
-116.180606,88,405.875041
-92.269099,156,406.15584
-101.475823,89,406.31884
-117.020747,52,406.431941
-94.793719,108,406.627352
-96.072554,127,406.858114
-96.064904,122,407.077373
-101.11006,193,407.411704
-97.034043,172,407.72237
-97.493101,111,407.915612
-98.32237,106,408.105734
-105.248385,80,408.249226
-178.037491,1597,411.010493
-104.100635,260,411.471393
-114.002213,221,411.861563
-100.764577,93,412.024997
-108.654712,50,412.127927
-117.265267,76,412.271587
-104.872216,221,412.656643
-69.068773,1600,415.416044
-108.327813,186,418.041075
-123.0015,585,419.052706
-105.846292,66,419.174697
-115.136558,51,419.269642
-105.424494,104,419.456938
-105.92445,58,419.565781
-120.646927,631,420.664725
-104.081173,138,420.913626
-113.420976,51,421.006556
-100.176826,121,421.220388
-102.155267,130,421.459612
-99.122377,101,421.641301
-102.272179,83,421.800382
-100.015203,124,422.017247
-100.014995,124,422.234017
-122.382061,77,422.392365
-97.398578,144,422.646062
-96.307643,104,422.825841
-105.071629,55,422.928999
-103.506825,63,423.047319
-97.309474,97,423.227096
-106.339957,64,423.346143
-101.169994,102,423.531209
-103.115141,65,423.648899
-102.267469,69,423.772246
-95.551769,101,423.952962
-104.500235,84,424.113297
-107.166529,44,424.198953
-94.009417,90,424.358226
-121.445276,70,424.486017
-108.50296,46,424.573085
-128.573662,152,424.838517
-94.243234,120,425.059097
-100.514636,84,425.214725
-97.083919,76,425.350115
-92.322145,114,425.555207
-96.690322,107,425.740881
-94.298116,98,425.927198
-117.09793,52,426.027395
-97.435288,110,426.227192
-105.318156,86,426.380669
-111.253939,43,426.468411
-107.12466,49,426.563851
-108.462895,44,426.64644
-110.041453,142,426.904466
-109.30197,52,427.002723
-102.150449,66,427.123179
-105.139041,68,427.250945
-103.298752,74,427.384794
-106.904847,45,427.473641
-106.809278,46,427.561769
-106.459673,49,427.656965
-120.144517,119,427.875481
-101.08946,79,428.016891
-109.246623,46,428.10809
-106.940827,39,428.183385
-101.723236,127,428.411431
-103.181928,357,429.028484
-101.15781,179,429.344336
-104.055945,76,429.481847
-96.40978,112,429.689865
-96.546034,133,429.921886
-106.433638,417,430.653209
-101.144379,202,431.006737
-103.388191,258,431.463996
-119.139928,59,431.570506
-99.278702,133,431.809524
-96.615112,186,432.135588
-74.671491,1600,434.901261
-108.739691,100,435.081332
-115.176738,43,435.166877
-115.417083,40,435.24274
-121.232409,216,435.616335
-115.104163,44,435.699041
-114.086544,39,436.579278
-115.882533,44,436.66287
-108.715837,56,436.771667
-114.753978,67,436.894753
-90.9306,1600,439.649147
-91.764019,1600,442.41503
-165.167504,702,443.613965
-106.288211,148,443.875625
-66.818183,1600,446.620724
-118.040484,203,446.978813
-72.606597,1600,449.745425
-118.85597,144,449.998535
-196.086974,1273,452.183259
-137.094578,204,452.532904
-140.890621,260,452.989294
-151.86629,410,453.696863
-140.128459,219,456.079371
-141.900281,231,456.480758
-121.426679,48,456.569268
-177.85567,721,457.826149
-119.455302,178,458.133679
-166.957466,551,459.071475
-192.467594,814,460.486523
-126.667663,49,460.581033
-144.339659,253,461.031074
-124.343208,52,461.126582
-123.911931,51,461.222093
-150.26359,320,461.777151
-143.303721,236,462.195205
-135.656515,1600,464.98869
-131.916796,1600,467.778583
-126.103432,52,467.879092
-148.315932,269,468.352639
-113.142436,58,468.458149
-130.051939,1600,471.236447
-138.549339,561,472.206535
-98.807411,80,472.349553
-99.624654,102,472.541082
-100.364668,236,472.947429
-98.698043,360,474.759249
-95.231132,119,474.9693
-100.115419,108,475.161858
-107.08671,81,475.311886
-108.043295,45,475.405334
-98.778996,106,475.595939
-107.39077,47,475.685675
-99.73465,84,475.839122
-99.215768,95,476.008028
-105.082172,124,476.228181
-99.937824,95,476.405694
-107.861974,44,476.491631
-101.13134,74,476.62473
-107.250766,42,476.705473
-99.045111,82,476.856473
-107.985336,45,476.940063
-108.350798,44,477.026657
-98.536854,131,477.261918
-98.153935,131,477.491834
-94.014638,183,477.814052
-98.829495,118,478.025072
-92.848144,1600,480.788205
-92.347645,1600,483.522507
-88.494015,1600,486.354486
-150.975666,1128,488.292837
-112.924345,184,488.618393
-98.341468,158,488.895309
-113.038447,358,489.518505
-112.024335,1201,491.579969
-96.903164,147,491.842988
-92.846547,178,494.669932
-100.234733,146,494.93295
-94.59448,144,495.183875
-92.214771,399,495.876439
-50.778653,1600,498.617095
-125.709745,971,500.28115
-113.942457,468,501.102067
-116.442166,237,501.515425
-69.953908,1600,504.246028
-107.652369,212,504.616774
-102.579892,124,504.841793
-104.323996,202,505.190856
-101.581157,128,505.416876
-104.683211,267,505.879422
-59.487,1600,508.598727
-115.232615,1600,511.334946
-84.176861,1600,517.542536
-108.247453,41,517.619044
-83.642701,1600,520.300038
-81.848364,1600,522.936984
-111.328374,40,523.01689
-109.042572,42,523.096542
-88.125336,1600,525.726166
-85.808019,1600,528.354859
-63.585366,1600,531.046989
-54.289477,1600,534.35889
-105.230116,66,534.47991
-57.046262,1600,537.253565
-53.959969,1600,540.017744
-61.449359,1600,542.778187
-104.958749,45,542.8663
-65.492592,1600,545.644577
-72.543693,1600,548.405849
-93.405612,1600,560.07758
-87.18725,1600,562.824336
-107.00918,40,562.908845
-105.537058,45,562.994354
-78.759493,1600,565.749362
-82.803624,1600,568.521874
-66.993464,1600,571.317938
-68.735302,1600,574.129446
-67.095231,1600,577.296159
-108.540633,44,577.383667
-157.562375,1575,580.094402
-105.210209,365,580.724962
-108.123842,641,581.846808
-99.366135,72,581.982003
-100.850296,183,582.301223
-99.696967,155,582.58824
-101.426904,168,582.879936
-110.378346,117,583.0846
-106.024476,122,583.300552
-105.531293,49,583.400799
-108.1002,271,583.876157
-115.95177,472,584.710479
-113.441646,301,585.239833
-112.47669,286,585.740453
-104.916903,145,586.002981
-102.934901,116,586.209
-108.190072,40,586.289003
-95.202316,191,586.61674
-98.21972,180,586.941269
-106.692788,127,587.169286
-109.507882,50,587.26669
-97.725074,151,587.534629
-97.77627,110,587.729647
-92.702876,121,587.952518
-102.886424,121,588.167536
-99.640157,113,588.370554
-107.735948,49,588.465064
-103.787959,122,588.688084
-110.040266,55,588.792593
-103.794647,70,588.921608
-102.179171,173,589.225915
-104.576518,90,589.385305
-102.170431,74,589.52589
-103.26907,54,589.633162
-104.168439,63,589.833993
-109.869917,64,589.951798
-101.311089,73,590.079921
-105.200771,88,590.24982
-103.707663,52,590.345544
-100.628972,87,590.500846
-110.008199,71,590.627757
-105.139202,97,590.796593
-106.211889,51,590.893464
-99.359764,104,591.070464
-104.92367,126,591.288823
-98.338776,123,591.501186
-95.938718,115,591.69943
-100.908218,95,591.866837
-102.84261,118,592.073016
-102.924859,94,592.240705
-106.281826,86,592.394071
-104.505301,58,592.497486
-101.27695,97,592.669065
-102.631172,124,592.883382
-101.571534,97,593.051255
-109.631533,261,593.490229
-102.618537,164,593.768093
-119.114663,542,595.492545
-105.075433,42,595.572155
-101.40865,151,595.827502
-102.649353,106,596.011351
-172.121575,1138,597.893691
-107.909036,44,597.976994
-95.355612,121,598.185046
-109.740937,39,598.261582
-115.148563,471,599.038633
-99.525266,135,599.269713
-107.601497,42,599.347009
-127.073328,277,599.807414
-102.806955,121,600.018847
-101.687612,89,600.173017
-102.633995,117,600.424988
-103.315604,289,601.084948
-118.873591,1600,603.727762
-100.115942,1600,606.388253
-119.447925,421,607.099049
-99.75522,207,607.448081
-104.200386,101,607.627102
-114.747906,242,608.033996
-108.356062,203,608.381228
-113.631556,68,608.50274
-99.061141,131,608.727265
-103.754329,99,608.900776
-97.386384,389,609.54965
-119.240892,276,610.011758
-107.011778,50,610.105056
-116.792675,286,610.585888
-84.551602,1600,621.686276
-117.809191,379,622.32584
-109.921948,237,622.724877
-145.824175,1302,624.879706
-107.295371,39,624.95603
-93.115649,157,625.220416
-99.78982,190,625.546471
-106.635752,99,625.718471
-118.095822,266,626.164942
-116.301462,380,626.797714
-100.065963,1600,629.471864
-108.129656,47,629.564373
-113.53964,1600,632.199273
-66.692725,1600,634.848982
-109.911188,42,634.925258
-51.595094,1600,637.880959
-108.835676,43,637.963026
-109.940605,39,638.033688
-73.983026,1600,640.721921
-108.628307,41,640.802427
-42.428578,1600,643.481618
-107.43421,49,643.568128
-45.83686,1600,646.266945
-106.233551,52,646.365453
-163.319874,1444,648.79387
-19.483305,1600,651.452581
-112.794844,311,651.977518
-102.101311,54,652.076033
-104.955435,61,652.184864
-47.604463,1600,655.327982
-104.310369,50,655.42249
-48.98021,1600,658.130422
-107.64792,59,658.236932
-103.997059,40,658.312438
-128.104825,142,658.552963
-100.050302,94,658.717472
-100.749515,56,658.821757
-101.805791,56,658.922266
-99.6355,77,659.060282
-104.823228,44,659.138286
-102.9803,55,659.238299
-105.084154,52,659.335305
-102.763424,55,659.433813
-41.588368,1600,662.112589
-100.207737,67,662.234101
-101.805854,61,662.343116
-47.00278,1600,665.037275
-52.432563,1600,667.71511
-59.793058,1600,670.393755
-108.033515,42,670.474003
-58.029551,1600,673.490368
-102.918675,50,673.584877
-101.360754,54,673.683386
-62.368629,1600,676.35831
-47.45054,1600,679.032434
-104.867567,63,679.143185
-74.407303,1600,681.790048
-72.852933,1600,684.501476
-100.092816,91,684.660203
-67.884512,1600,687.304498
-55.818269,1600,690.765885
-113.873966,698,691.937788
-103.424911,53,692.035345
-92.203032,157,692.302788
-102.615813,485,693.117946
-102.380482,315,693.647541
-106.180362,74,693.778253
-105.933958,49,693.871468
-106.057947,45,693.955153
-101.516485,69,694.076074
-94.664623,175,694.37226
-105.528514,41,694.456033
-90.368489,118,694.65814
-104.864218,251,695.080803
-101.265677,66,695.201596
-103.029446,41,695.279718
-99.806473,78,695.416753
-98.296789,81,695.561593
-97.961737,85,695.712248
-102.622949,73,695.84144
-97.673588,107,696.030095
-99.209701,101,696.207075
-114.025519,733,697.427568
-102.567682,71,697.556079
-100.536845,136,697.787604
-101.114443,75,697.92241
-97.792513,71,698.050922
-100.714377,56,698.153431
-101.596274,55,698.25394
-97.906658,111,698.444667
-97.419303,140,698.685196
-140.996124,1029,700.392957
-97.080222,74,700.524467
-97.212055,79,700.665486
-110.265838,592,701.652244
-112.116599,57,701.758953
-114.558166,62,701.868968
-103.952854,56,701.971374
-99.453365,84,702.122176
-104.836725,58,702.235174
-111.265545,181,702.539974
-110.707288,54,702.640148
-113.125597,68,702.756875
-124.152042,860,704.186864
-99.113318,72,704.317644
-106.578329,40,704.394579
-94.217304,157,704.660801
-109.474507,768,705.942264
-99.18813,182,706.25069
-99.912901,146,707.20309
-107.583869,46,707.2886
-108.865918,61,707.404108
-86.100761,159,707.672635
-89.989868,148,707.930696
-122.420669,1206,709.931386
-89.1314,148,710.185911
-114.567145,94,710.352781
-95.11011,136,710.58713
-115.154101,978,712.211314
-103.15222,630,713.272622
-116.855059,949,714.862098
-106.647839,49,714.953101
-106.720769,443,715.698426
-105.122182,316,716.229289
-103.799898,359,716.837042
-99.345543,142,717.079442
-99.505218,285,717.566109
-97.300131,148,717.822393
-134.524078,1339,720.042702
-103.437658,583,721.019412
-102.830445,426,721.733861
-110.499197,588,722.714659
-95.649503,130,722.939009
-133.053012,1570,726.776286
-105.613953,491,727.598848
-93.026159,115,727.797076
-123.713033,98,727.968231
-115.6221,69,728.087785
-92.063133,149,728.344126
-130.850451,1480,730.775732
-103.890577,61,730.885426
-99.607828,91,731.050844
-102.991174,241,731.455057
-112.256729,789,732.772534
-89.554655,129,732.992751
-97.360639,283,733.47179
-121.559179,1174,735.412805
-97.895722,354,736.008857
-117.338081,63,736.118365
-95.935863,111,736.308383
-110.090448,74,736.43964
-116.778511,1216,738.466542
-102.196461,142,738.710067
-114.782522,1160,740.574252
-95.957129,210,740.920282
-133.40051,1505,752.878864
-118.289789,1121,754.747683
-100.255335,256,755.180392
-93.215569,146,755.433415
-111.318716,763,756.702595
-98.56591,142,756.944535
-129.204297,1248,758.997866
-96.505683,143,759.244451
-98.159802,180,759.553016
-100.55755,97,759.722055
-104.784209,58,759.827734
-111.467065,60,759.936666
-106.522431,47,760.022555
-94.812121,213,760.380968
-98.863459,315,760.916886
-106.261796,44,760.99389
-107.717798,44,761.076397
-27.756772,1600,763.723117
-103.672537,294,764.215543
-108.117017,43,764.296052
-112.595784,977,765.911148
-111.308911,907,767.411805
-93.366473,113,767.607824
-102.205348,402,768.963771
-95.800949,147,769.225713
-105.125907,35,769.293032
-99.542181,80,769.436912
-101.210797,53,769.533197
-101.543481,117,769.738131
-103.152683,119,769.945629
-103.366526,47,770.03129
-106.208534,304,770.54283
-109.828494,131,770.768209
-121.76121,147,771.016537
-113.494843,61,771.130938
-101.180169,52,771.227523
-107.863871,40,771.303616
-102.810198,67,771.424128
-102.358886,51,771.52116
-113.646783,59,771.626906
-102.869996,55,771.726979
-112.160901,70,771.85196
-106.482025,81,771.99979
-112.965439,75,772.13634
-115.215032,88,772.289954
-104.989858,53,772.388547
-108.764731,42,772.465742
-107.645666,44,772.550754
-111.701621,61,772.661818
-120.600173,93,772.827294
-109.79395,52,772.921213
-112.738338,51,773.018675
-95.67611,91,773.180828
-118.144152,120,773.393001
-108.578364,64,773.506095
-109.886945,65,773.624115
-108.240234,42,773.706429
-100.337038,63,773.818824
-107.67067,39,773.897068
-110.203877,51,773.990732
-114.207018,108,774.182319
-107.900075,39,774.256704
-113.956914,120,774.46698
-118.882471,128,774.687677
-109.225114,45,774.774027
-112.06574,79,774.915387
-103.53645,218,775.279577
-110.503895,360,775.882608
-118.359519,581,776.845303
-96.623848,75,776.97885
-116.146278,726,778.179832
-97.55583,114,778.376131
-107.802746,42,778.451889
-102.090203,186,778.769583
-98.049662,143,779.01626
-116.45247,72,779.147765
-92.487372,108,779.332618
-96.766242,186,779.653779
-96.34386,78,779.791873
-104.547351,340,780.356996
-96.277692,124,780.572672
-107.893111,41,780.64921
-107.429276,44,780.734377
-96.149455,140,780.973114
-93.239533,132,781.196982
-92.275733,99,781.370659
-117.300661,760,782.631242
-99.833067,110,782.820521
-32.34471,1600,785.461608
-101.410001,432,787.086651
-107.5665,490,787.90681
-109.940836,67,788.030012
-95.325036,127,788.247178
-95.502479,117,788.45521
-100.681802,85,788.605786
-94.677012,91,788.765534
-97.304371,89,788.922241
-92.301805,121,789.13052
-107.801846,48,789.219328
-105.241656,48,789.309391
-104.905695,47,789.394122
-96.642134,160,789.667836
-118.104671,917,791.191851
-90.904178,193,791.512171
-101.282629,83,791.660271
-94.118752,191,791.982407
-127.710729,1499,794.464545
-28.328513,1600,797.123551
-94.721626,288,797.618698
-96.962217,174,797.910686
-105.087429,48,798.001249
-96.925796,164,798.281275
-96.040735,123,798.495429
-96.838883,147,798.753451
-105.723441,42,798.830704
-105.443037,50,798.92367
-105.775541,43,799.007118
-104.963884,48,799.092894
-94.764106,260,799.534998
-93.846048,569,800.491603
-106.624558,45,800.575655
-91.319767,164,800.865796
-92.535526,155,801.132134
-103.233877,47,801.218165
-105.477818,40,801.294276
-105.578923,47,801.384463
-106.017911,47,801.469727
-95.239719,203,801.815793
-105.595418,89,801.975785
-105.29383,49,802.06442
-106.657981,43,802.145533
-106.730969,44,802.229058
-107.555457,39,802.305258
-47.472747,1600,805.307324
-121.518315,1256,807.372348
-107.235479,46,807.457622
-94.045859,139,807.693245
-113.449188,815,809.047554
-110.903098,47,809.131649
-96.560639,117,809.333885
-34.158537,1600,811.978235
-20.607447,1600,814.61807
-102.071385,95,814.782901
-111.532167,61,814.891186
-98.549213,99,815.064726
-107.453255,44,815.143421
-22.984549,1600,817.761616
-106.332207,60,817.869329
-93.531759,150,818.125434
-96.922313,288,818.605236
-95.840547,84,818.755041
-113.367964,75,818.888986
-22.776698,1600,828.830707
-98.16084,87,828.984566
-94.323413,191,829.309093
-105.666665,51,829.406602
-112.556085,1145,831.307894
-108.205952,57,831.410403
-104.753234,47,831.495912
-97.162847,124,831.71093
-114.412609,1297,833.870895
-20.886089,1600,836.538776
-94.232847,221,836.911314
-104.070888,54,837.011541
-20.265645,1600,839.663676
-98.710146,455,840.42922
-102.031137,93,840.591239
-105.149429,40,840.667748
-100.501807,59,840.77426
-105.610689,47,840.860773
-100.687266,118,841.068527
-111.042624,87,841.21904
-111.437769,972,842.83644
-103.760803,53,842.933448
-111.746453,75,843.067465
-108.300023,858,844.482552
-105.868307,48,844.571676
-15.963974,1600,853.576019
-104.703681,54,853.672528
-17.498799,1600,856.34895
-104.608682,49,856.439747
-113.263484,1464,858.858034
-110.81014,64,858.977065
-94.02317,165,859.259652
-101.215628,931,860.809027
-98.902408,147,861.062092
-103.021618,315,861.589346
-100.978117,180,861.894872
-119.48161,74,862.026381
-109.05026,108,862.214156
-26.649786,1600,864.868115
-112.420219,1057,866.625362
-119.628421,1460,871.556161
-95.659228,205,871.905192
